Gene	Expr0
Ctsq	3.71145
Ctss	3.45117
Cubn	5.58079
Cutl2	3.84688
Cuzd1	4.58189
Cxcl10	5.2211
Cxcl11	4.13431
Cxcl12	5.53354
Cxcl2	2.75251
Cxcl3	3.21872
Cxcl4	3.87896
Cxcl9	3.70421
Cxxc4	3.47468
Cyb5r2	5.28212
Cybb	3.62704
Cylc1	2.33807
Cyp19a1	3.85328
Cyp1a1	3.85793
Cyp1a2	4.03322
Cyp21a1	5.80182
Cyp24a1	3.80556
Cyp26a1	5.66103
Cyp26b1	5.44498
Cyp27b1	3.88621
Cyp2b13	4.01576
Cyp2b9	3.24389
Cyp2c29	4.48121
Cyp2c39	3.90474
Cyp2c50	3.65204
Cyp2c54	4.18062
Cyp2c68	4.61067
Cyp2c70	4.46267
Cyp2d22	4.07004
Cyp2d34	3.45169
Cyp2d40	4.21646
Cyp2e1	4.32949
Cyp2g1	3.34825
Cyp2j11	3.99498
Cyp2j5	2.68728
Cyp2j9	4.21244
Cyp2r1	3.10662
Cyp2u1	4.43201
Cyp3a11	2.94795
Cyp3a16	2.23043
Cyp3a41a	2.53818
Cyp4a10	2.45274
Cyp4a12a	3.80788
Cyp4a14	2.87703
Cyp4b1	4.38432
Cyp4f14	4.28449
Cyp4f15	3.62806
Cyp4f18	4.13481
Cyp4v3	3.06646
Cypt10	3.74987
Cypt6	3.11525
Cys1	5.37615
Cysltr1	3.14483
Cysltr2	4.28707
Cytl1	4.53857
D030011O10Rik	5.32888
D10Bwg1379e	4.35306
D11Ertd636e	5.21653
D130029J02Rik	5.14048
D17H6S56E-3	4.93885
D17Wsu92e	3.75357
D19Ertd386e	5.74859
D330028D13Rik	5.81833
D3Bwg0562e	2.62747
D430039N05Rik	5.07061
D430042O09Rik	5.48177
D630002G06Rik$C730048C13Rik	2.68152
D630004N19Rik	4.04621
D630039A03Rik	4.76341
D630042F21Rik	3.96543
D730039F16Rik	4.26248
D830007F02Rik	3.51003
D930015E06Rik	5.6721
D930020B18Rik	5.51758
D930028F11Rik	4.5066
D930028M14Rik	4.78531
Dab1	5.00454
Dach2	4.04472
Daf2	2.75952
Daglb	4.84888
Dapk2	4.35601
Dapl1	4.21659
Dbc1	4.03159
Dbil5	5.04672
Dcc	5.55048
Dclk1	3.64959
Dclk3	4.4529
Dclre1c	3.59776
Dcn	5.23729
Dcst1	4.01663
Dct	3.78757
Dcx	3.50666
Ddc8	5.13006
Defb1	3.74707
Defb15	4.70073
Defb19	2.84129
Defb2	4.73036
Defb29	2.68869
Defb3	3.00209
Defb35	3.17743
Defb4	2.45062
Defb41	2.49169
Defb42	3.98972
Defb5	2.49866
Defb7	2.30639
Defb8	3.50819
Defb9	2.38601
Defcr4	3.25888
Degs2	4.54882
Dennd1b	5.44227
Dennd1c	4.69244
Dgat1	4.70789
Dgkb	3.70388
Dgkg	3.77503
Dgki	3.57833
Dgkk	5.45151
Dhdh	5.22884
Dhh	4.51798
Dio2	4.21016
Disp2	4.73985
Dkk1	3.9581
Dkk4	3.57538
Dkkl1	5.42931
Dlg2	3.29252
Dlg4	4.40648
Dlgap1	4.19856
Dlgap2	2.82323
Dll4	4.90359
Dlx1	4.01137
Dlx2	4.70053
Dlx3	4.99329
Dlx4	4.26956
Dlx5	3.92807
Dlx6	4.2238
Dmbt1	2.92401
Dmbx1	4.94016
Dmp1	2.6416
Dmrt2	2.69043
Dmrta2	4.71626
Dmrtc1a	4.16435
Dmrtc2	4.90577
Dnahc11	5.32021
Dnahc8	4.85514
Dnaic2	4.84289
Dnajb8	4.6049
Dnajc2	4.77496
Dnajc5g	4.15967
Dnali1	3.9558
Dnase1	3.8887
Dnase1l2	4.47294
Dnase1l3	3.30297
Dnase2b	3.43337
Dner	4.8974
Dnm3	3.76273
Dntt	4.72127
Doc2a	5.44292
Doc2g	4.946
Dock3	4.06729
Dock4	4.44743
Dock9	5.14417
Dok5	4.15586
Dok7	4.4671
Dpep3	3.21713
Dph3	5.26049
Dpp6	4.81427
Dpt	3.86495
Dpy19l3	5.43026
Dpysl5	4.74226
Dqx1	3.92005
Drd1a	3.84388
Drd2	4.10687
Drd4	4.6873
Drp2	5.48423
Dsc1	2.84493
Dsc2	4.07398
Dsc3	4.14948
Dscam	5.09691
Dscaml1	4.59065
Dsg1b	2.0566
Dspp	3.26115
Dtna	4.51095
Duox1	4.24985
Duoxa2	3.18456
Dusp10	5.49025
Dusp13	4.91993
Dusp15	4.51313
Dusp2	5.37152
Dusp23	4.79474
Dusp26	4.60552
Dusp8	5.22335
Dvl3	5.04704
Dydc2	4.80658
Dync1i1	4.56352
Dynlrb2	3.98826
Dysf	5.16737
Dyx1c1	4.90452
Dzip1$Dzip1	5.57719
E030013G06Rik	4.8616
E030049G20Rik	3.00337
E130009J12Rik	2.63442
E130114P18Rik	2.63856
E130203B14Rik	3.02754
E130304F04Rik	3.4443
E130309D14Rik	5.0059
E130319B15Rik	3.0378
E230025N22Rik	4.00279
E330009P21Rik	2.40152
E330034G19Rik	2.95563
E430002G05Rik	3.85417
E430018J23Rik$6430604K15Rik	4.30252
EG214321	3.08101
EG214403	2.76385
EG215714	4.30448
EG232599	2.45471
EG328231	2.96553
EG328264	3.29478
EG328644	3.85117
EG330503	5.06298
EG331392	5.57964
EG381438	2.27036
EG432879	4.7888
EG432988	4.20633
EG433632	3.17362
EG433844	4.7604
EG434197	4.05453
EG545391	2.6282
EG545874	4.91461
EG546272	4.59499
EG624855	3.76477
EG636104	2.41112
EG665378	4.14543
EG666422	2.8442
Ear1	3.66116
Ear1$Ear1	2.84982
Ear11	3.62564
Ebf2	3.29658
Ebi3	4.34298
Eda	4.98334
Edaradd	4.03334
Edg1	4.67264
Edg3	5.35316
Edg4	5.81187
Edg7	2.63643
Edil3	3.45698
Edn2	3.89182
Edn3	5.04368
Ednrb	3.5912
Efcab1	4.59688
Efcab4a	5.29457
Efcbp1	2.96197
Efhd1	5.27434
Efna1	5.24646
Efnb3	5.64769
Egf	4.01207
Egfl6	4.88805
Egr4	5.68715
Eid3	2.63361
Eif2c3	5.3003
Ela1	5.31006
Elf5	3.43869
Elmo1	5.82555
Elmo3	5.25846
Elmod1	3.17904
Elovl2	5.79713
Elovl7	4.94988
Eltd1	3.84698
Emcn	3.22035
Emid1	4.99356
Emid2	3.3523
Eml1	4.68745
Emx2	3.54111
En1	3.29918
En2	5.5946
Enam	3.09846
Enpp2	4.60775
Entpd1	3.32148
Entpd7	5.26261
Entpd8	4.13363
Epb4.1l5	5.7135
Epb4.2	3.51577
Epgn	4.09455
Epha1	4.95376
Epha8	4.50994
Ephb1	4.61668
Ephb6	4.80674
Eps8l1	4.59631
Epsti1	4.22613
Epx	3.9729
Eraf	4.40209
Erbb4	2.45161
Erc2	4.06885
Ercc6	3.26806
Erg	4.52668
Ermap	4.60436
Ern2	3.91501
Erp27	3.38594
Esm1	4.55878
Esr2	4.87071
Esrrg	3.17909
Etnk2	5.18982
Evi1	4.75324
Evi2b$Evi2a	2.74348
Evx1	4.40888
Evx2	5.47951
Eya1	3.77623
F10	4.04979
F11	3.98945
F12	4.78615
F13a1	3.34856
F13b	2.77925
F2rl2	4.82963
F5	4.10953
F7	4.26118
F730031O20Rik	4.94326
F9	2.96979
Fa2h	4.65416
Faah	5.26604
Fabp2	2.80357
Fabp4	3.73619
Fabp6	3.1567
Fads6	4.6462
Faim3	3.47861
Fap	3.68452
Farp2	5.10705
Fasl	2.94231
Fat2	5.36916
Fbln5	5.12316
Fbp1	5.24014
Fbxl13	3.83907
Fbxl2	4.72389
Fbxl21	4.00622
Fbxo43	3.11225
Fbxw10	3.73175
Fbxw13	2.90999
Fbxw14$Fbxw14	2.85321
Fbxw16$Fbxw16	4.8833
Fbxw19	5.11984
Fcamr	4.16834
Fcer1a	2.77612
Fcer1g	5.27715
Fcer2a	3.62355
Fcgr1	4.08294
Fcgr3	4.22787
Fcgr4	4.68378
Fcna	5.01558
Fcnb	5.24131
Fcrl1	3.92356
Fcrla	3.3319
Ferd3l	2.95074
Fezf2	3.22422
Ffar2	4.8699
Fgd2	4.99796
Fgd3	4.59578
Fgd4	4.51166
Fgf1	5.79873
Fgf11	4.72061
Fgf12	3.19618
Fgf16	3.19793
Fgf2	4.00275
Fgf20	4.43118
Fgf22	5.49682
Fgf23	3.61958
Fgf5	4.10271
Fgf6	3.57548
Fgf8	3.18634
Fgf9	5.05644
Fgfr2	5.65631
Fgfr4	4.08369
Fgg	3.72972
Fgl1	4.00812
Fgl2	3.60032
Fhad1	5.2239
Fhl4	3.44613
Fibcd1	3.63007
Figla	4.42737
Fign	4.28849
Fkbp11	5.07774
Fkhl18	5.05651
Fli1	3.09165
Flrt1	2.57069
Flt3	5.53625
Flt3l	3.92165
Flvcr2	5.06048
Fmn1	4.85203
Fmn2$Fmn2	5.07243
Fmo1	3.64994
Fmo3	4.18586
Fmo4	3.7838
Fmod	4.24163
Fn3k	3.78735
Fndc5	5.01323
Fndc7	3.55891
Folh1	2.69405
Folr2	5.48486
Fosb	3.68962
Foxa2	4.67926
Foxa3	4.18881
Foxb1	3.79244
Foxb2	4.834
Foxc2	5.44558
Foxd1	3.61071
Foxd2	4.60112
Foxd4	3.69389
Foxe3	5.28397
Foxf2	3.26502
Foxi1	4.10519
Foxj1	4.73191
Foxl1	4.76237
Foxl2	4.1167
Foxn1	4.02126
Foxo4	5.09407
Foxp2	3.78038
Foxq1	4.94946
Fpr-rs2	4.14716
Fprl1	3.43359
Fras1	2.97213
Frem1	2.87641
Frk	3.44192
Frmd3	2.30867
Frmd4b	5.80153
Frmpd3	3.67489
Frzb	3.31404
Fscn3	3.48941
Fsd2	4.44993
Fshb	2.79986
Fsip1$Fsip1	4.43998
Fstl4	4.44721
Ftcd	4.60183
Fut10	5.21345
Fut4	3.63176
Fuz	4.95127
Fv1	4.19245
Fxyd2	4.4214
Fzd10	5.81077
Fzd3	5.39252
Fzd4	4.56673
G530011O06Rik	2.45897
G630014P10Rik	4.45288
G6pc	3.57615
G6pc2	2.42533
Gab3	3.29602
Gabra2$Gabra2	2.86275
Gabra3	3.74957
Gabra4	3.07166
Gabra5	2.84332
Gabrb1	4.21056
Gabrb2	3.17002
Gabrb3	5.70311
Gabre	4.55151
Gabrg1	2.45672
Gabrg2	3.56791
Gabrg3	3.42051
Gabrp	4.19114
Gabrq	3.2507
Gabrr2	3.49916
Gad1	4.09389
Gad2	3.14338
Gal	5.05968
Gal3st2	5.23021
Gal3st4	4.69109
Galnt10	5.46284
Galnt13	2.75293
Galnt14	3.90843
Galnt9	5.34388
Galntl2	3.75566
Galntl4	4.74816
Galntl5	2.76579
Galr1	3.9577
Galr2	4.29718
Gamt	5.26747
Gas7	5.07369
Gata1	5.08282
Gata3	4.68841
Gata4	4.79999
Gata5	3.55951
Gatm	4.46633
Gbp2	5.42945
Gbp3	4.30112
Gcc1	5.58783
Gcm1	4.0375
Gcnt1	4.4262
Gdap1	4.06458
Gdap1l1	5.48371
Gdf5	3.88501
Gdf9	5.60621
Gdnf	3.50691
Gdpd3	4.71307
Gem	3.34538
Gfi1	2.55781
Gfm1	5.8218
Gfpt1	4.52824
Gfra1	4.31732
Ggcx	4.62247
Ggnbp1	5.25386
Ggtla1	4.0574
Ghsr	2.53164
Gimap1	3.1708
Gimap6	3.45932
Gimap7	3.97811
Gimap8	3.1011
Gimap9	4.54808
Gipc3	4.53054
Gipr	4.17615
Giyd2	5.54484
Gja10	4.3495
Gja3	4.1696
Gja4	4.35793
Gja5	3.93819
Gja8	4.62788
Gja9	4.03331
Gjb1	4.26146
Gjb4	5.44162
Gjb6	2.75603
Gje1	3.49682
Gk2	2.83781
Gkn1	3.07107
Glipr1l2	2.55882
Glp1r	4.10866
Glra1	3.09217
Glra2	2.49953
Glra3	3.36382
Glra4	3.76195
Glrp1	3.17528
Glt25d2	5.20195
Glt28d2	3.98272
Glt6d1	4.23131
Glt8d2	3.64332
Glt8d4	4.31367
Glyat	3.59039
Gm1060	5.14027
Gm128	4.96092
Gm1568	4.28361
Gm1574	3.36979
Gm166	5.66879
Gm447	3.75895
Gm603	5.52592
Gm614	3.91397
Gm732	3.01608
Gm784	5.47066
Gm884	2.8807
Gm93	4.16104
Gm996	4.83259
Gmip	5.23726
Gml	3.77367
Gnao1	5.39241
Gnas	4.08329
Gnat1	4.10037
Gnat2	5.41189
Gnaz	5.62472
Gnb3	3.82893
Gng13	5.48353
Gng4	5.58177
Gng7	4.87582
Gngt2	5.47105
Gnrhr	2.92051
Golt1a	3.56804
Gp1ba	3.31249
Gp2	3.90672
Gpc5	2.33354
Gper	4.8336
Gpm6a	2.6949
Gpnmb	4.66999
Gpr1	4.34165
Gpr101	2.3144
Gpr110	2.60825
Gpr116	4.10794
Gpr12	3.54255
Gpr120	3.35499
Gpr132	3.8829
Gpr133	5.81064
Gpr143	3.74614
Gpr152	4.10153
Gpr158	3.98565
Gpr161	3.68632
Gpr165	4.27682
Gpr171	2.54103
Gpr174	3.07963
Gpr18	4.27668
Gpr22	2.75383
Gpr33	3.31618
Gpr35	3.59468
Gpr37	3.73589
Gpr45	4.7202
Gpr50	4.00731
Gpr56	2.99047
Gpr63	3.42282
Gpr64	3.78702
Gpr68	5.02412
Gpr75	4.55584
Gpr81	3.7969
Gpr87	3.40966
Gpr97	4.542
Gpr98	3.16093
Gprc2a-rs5	2.78038
Gprc5c	4.86038
Gprc6a	4.6311
Gprin1	5.82885
Gprin3	2.58032
Gpsm1	5.33502
Gpx5	4.86913
Gpx6	4.85449
Grap	3.4593
Grap2	3.45963
Greb1	3.63539
Gria2	4.14061
Gria3	4.40384
Gria4$Gria4	3.53901
Grid2ip	5.08769
Grifin	5.60221
Grik1	2.93098
Grik2	3.85988
Grik3	5.29917
Grik4	5.58288
Grin2a	3.09018
Grin2b	4.50536
Grin2c	4.17765
Grin2d	5.4192
Grin3b	4.39646
Grip1	4.45809
Grk1	4.69033
Grk4	3.31877
Grm3	3.15908
Grpr	3.60525
Grsf1	4.17075
Gsbs	2.74625
Gsc	4.2179
Gsdm1	3.1042
Gsdm2	3.83564
Gsg1	5.30705
Gstm6	4.82156
Gstm7	5.1904
Gstt4	3.80981
Gsx1	5.23507
Gsx2	4.0256
Gt4-1	5.04331
Gtf2a1l	4.26249
Gtpbp8	4.33118
Guca2a	4.71316
Guca2b	5.12104
Gucy1a2	2.71155
Gucy1a3	3.85309
Gucy1b3	4.0439
Gucy2c	3.90693
Gucy2e	3.95725
Gucy2g	2.72732
Gulo	3.88639
Gykl1	3.32241
Gypa	3.17486
Gys2	3.25586
Gzma	3.91594
Gzmb	4.25055
Gzmc	2.76829
Gzmd	2.27708
Gzme	5.36711
Gzmf	2.8372
Gzmg	2.46173
Gzmn	3.02301
H1fnt	4.92539
H1foo	4.81857
H2-Ab1	4.50241
H2-D1	5.42415
H2-DMa	5.28332
H2-DMb1$H2-DMb1	4.22104
H2-DMb2$H2-DMb1	4.18254
H2-Eb1	5.74279
H2-Eb2	5.1142
H2-M9	4.08957
H2-Oa	4.49192
H2-Ob	3.69836
H2-Q10	4.28262
H2-Q6	5.03665
H2-T24	3.24125
H28	2.49512
Haao	5.12931
Habp2	3.0843
Hace1	5.24605
Hal	5.03835
Hamp1$Hamp1	4.11695
Hamp2$Hamp1	4.62248
Hand1	5.32171
Hao1	3.09011
Hao3	2.36055
Hapln1	2.56654
Hapln2	4.12705
Hapln3	5.77873
Hapln4	5.27329
Has3	3.81203
Hba-a1	3.5304
Hba-x	4.92505
Hbb-bh1	4.67416
Hbb-y	3.41671
Hc	4.07932
Hcls1	3.76811
Hcn1	3.64851
Hcn2	5.70053
Hcrt	5.58962
Hcrtr2	4.9194
Hdac10	5.5328
Hdgfl1	4.89733
Hdgfrp3	5.12339
Hdhd1a	4.00985
Hectd2	4.44373
Hecw2	3.44948
Heg1	3.05472
Hemgn	2.49299
Hepacam	3.29346
Heph	3.06007
Hes2	3.9815
Hes3	4.47319
Hes5	5.67336
Hesx1	4.90185
Hey2	2.98642
Heyl	4.78576
Hfe	4.19961
Hfe2	3.60968
Hgd	4.81534
Hgf	4.32319
Hgfac	3.33053
Hhat	4.60086
Hhip	3.99471
Higd1b	3.77842
Hist1h1e	3.86852
Hist1h1t	4.48679
Hist1h3i$Hist1h3a	4.30651
Hist1h4a$Hist1h4a	3.19379
Hist2h2be	3.6757
Hivep3	4.61922
Hmcn1	2.79089
Hmgcll1	4.78059
Hmgcs2	3.88248
Hmx1	4.94601
Hmx2	3.43835
Hnf4a	5.3833
Hnt	3.54233
Hormad2	5.67572
Hoxa10	4.24022
Hoxa13	4.33341
Hoxa2	4.04402
Hoxa4	3.11415
Hoxb4	5.16335
Hoxb6	4.26155
Hoxb7	3.92997
Hoxb9	4.56225
Hoxc5	4.43069
Hoxd1	4.18962
Hoxd10	4.4329
Hoxd11	4.90127
Hoxd3	4.7861
Hp	5.26218
Hpcal4	3.06166
Hpd	4.63529
Hpgd	3.32352
Hpn	5.45203
Hpx	3.83574
Hrasls	3.6192
Hrasls5	3.89604
Hrh1$Hrh1	4.23267
Hrh3	5.22977
Hs3st1	5.65365
Hs3st2	4.30909
Hs6st3	4.48354
Hsd11b2	4.60273
Hsd17b13	3.53959
Hsd17b2	3.07397
Hsd17b6	3.87449
Hsd3b1	3.22485
Hsd3b3$Hsd3b2	3.00172
Hsd3b5	3.72213
Hsh2d	3.70615
Hspa12b	4.42053
Hspa1l	3.25181
Hspb3	4.51161
Htr2c	2.61217
Htr4	3.051
Htr5a	3.71564
Htr5b	3.91582
Htr6	3.84038
Hydin	4.90269
Ibsp$Ibsp	2.7865
Ica1l	3.25383
Icam2	4.14364
Icam5	5.05014
Icos	4.44219
Idi2	2.95549
Ifi204	3.28956
Ifi27	4.89271
Ifi44	3.36749
Ifih1	4.77679
Ifit1	3.33326
Ifit2	4.85379
Ifitm5	5.61458
Ifitm6	5.05237
Ifitm7	3.80914
Ifltd1	4.76086
Ifna11	3.3126
Ifng	3.08599
Igbp1b	3.36762
Igf1	4.68678
Igfbp1	2.9048
Igfbpl1	5.39646
Igj	3.24675
Igsf11	3.09197
Igsf6	4.92182
Igsf9	5.72656
Ihh	4.2464
Ihpk3	4.11779
Ikzf2	3.34034
Ikzf3	4.64285
Il10	3.06001
Il10ra	3.69099
Il12b	3.48608
Il12rb1	4.4622
Il13	4.23477
Il13ra2	4.39377
Il16	4.78931
Il17a	4.0256
Il17d	3.51131
Il17rb	3.802
Il18rap	5.10706
Il1b	5.03854
Il1f8	4.07121
Il1f9	4.47786
Il1rap	4.40451
Il1rapl2	3.18485
Il1rl2	4.75709
Il2	3.48046
Il20ra	3.72395
Il23a	5.01971
Il24	3.99788
Il25	4.05893
Il27ra	5.81676
Il2ra	3.80423
Il3	3.22823
Il31ra	5.40279
Il4	3.47297
Il4i1	5.19108
Il5	4.08406
Il6	4.6837
Il9r	3.14521
Impg1	4.11138
Indo	3.71474
Indol1	3.3965
Inhbc	5.02443
Inmt	4.31975
Insm1	5.29333
Insm2	3.52937
Insr	4.47669
Insrr	4.799
Invs	4.46641
Iqcd	4.41786
Iqcf3	4.95023
Iqcf4	4.70242
Iqck	2.67409
Iqsec2	5.10736
Irf4	3.86641
Irf7	4.49528
Irf8	4.30701
Irs4	3.94751
Irx6	4.62599
Isl1	4.38096
Islr2	5.52177
Isoc2b	5.69412
Itga1	4.115
Itga10	4.72162
Itga2	4.70784
Itga5	5.20359
Itga9	5.80141
Itgae	5.30419
Itgax	4.23001
Itgb1bp2	4.17038
Itgb2	3.7246
Itgb3	5.00741
Itgb6	2.85932
Itgbl1	3.67901
Itih1	4.62984
Itih3	3.28496
Itih4	3.86986
Itih5	3.11171
Itk	3.32706
Itln1	3.97046
Itpr2	4.93403
Ivl	4.22887
Izumo1	4.71183
Jarid1d	3.2902
Jazf1	3.66615
Jmjd2d	3.18242
Katnal2	3.98547
Kbtbd10	2.87862
Kbtbd3	5.35925
Kbtbd5	4.62389
Kbtbd7	5.02698
Kcna3	4.20835
Kcna4	3.39585
Kcna5	3.20316
Kcna6	4.34997
Kcna7	5.76862
Kcnab1	4.49333
Kcnab2	5.0196
Kcnab3	4.55896
Kcnc3	5.58527
Kcnd2	3.08433
Kcnd3	3.90051
Kcne1	3.86425
Kcne1l	3.58213
Kcne3	2.35688
Kcnf1	4.41118
Kcng4	4.21252
Kcnh5	2.28051
Kcnh7	4.9577
Kcnip1	4.7556
Kcnip3	5.71329
Kcnj1	3.86968
Kcnj10	3.88145
Kcnj14	4.10383
Kcnj16	3.56325
Kcnj3	4.4443
Kcnj5	3.69236
Kcnj6	4.41023
Kcnj9	4.25108
Kcnk12	4.84761
Kcnk13	4.73304
Kcnk2	4.47269
Kcnk3	4.63393
Kcnk4	5.19846
Kcnk7	5.22257
Kcnma1	4.66575
Kcnmb1	3.88312
Kcnmb2	4.54293
Kcnn2	5.77978
Kcnn3	5.21193
Kcnq3	2.92749
Kcnq5	3.48771
Kcns1	4.26392
Kcns2	3.68178
Kcns3	5.62455
Kcnt1	4.11499
Kcnu1	3.72948
Kcnv1	3.10646
Kcnv2	2.90962
Kctd4	3.31605
Kctd7	4.47697
Keg1	3.39434
Kel	4.1734
Kera	2.60903
Kif14	3.82275
Kif15	5.53524
Kif17	5.5395
Kif24	5.64785
Kif27	4.457
Kirrel3	4.32453
Kiss1r	4.77926
Kitl	5.31791
Kl	3.65906
Klb	4.75138
Klf1	4.8331
Klf12	5.40439
Klhdc6	2.59698
Klhl1	4.43696
Klhl10	4.72887
Klhl4	2.2665
Klk1b1	3.34039
Klk1b11	3.89059
Klk1b16	2.8409
Klk1b27	3.3394
Klk4	3.33589
Klk5	4.10215
Klk6	3.61533
Klra17	2.84472
Klrb1a	2.50336
Klrb1b	2.47082
Klrb1c	4.57012
Klrb1f	3.29281
Klrc1	2.38707
Klrd1	2.6115
Klrg1	5.06748
Klrk1	3.59015
Kmo	3.73064
Kndc1	4.59485
Kprp	4.46378
Krt1	3.93812
Krt13	3.49406
Krt15	4.30509
Krt16	4.0896
Krt17$Krt14	4.52987
Krt20	4.16632
Krt222	3.90853
Krt24	3.89758
Krt25	2.6605
Krt26	3.07363
Krt27	3.66815
Krt32	5.38742
Krt33a	3.24477
Krt34	4.00083
Krt35	3.88106
Krt36	4.07029
Krt4	4.61271
Krt71	5.44292
Krt77	4.31043
Krt84	5.33336
Krtap13	2.95875
Krtap13-1	3.89306
Krtap14	2.73629
Krtap16-1	2.67135
Krtap16-10	2.31892
Krtap16-4	3.85046
Krtap16-5	2.65038
Krtap16-7	3.92927
Krtap16-8	2.59015
Krtap3-2	2.47592
Krtap3-3	2.86249
Krtap4-7	2.70558
Krtap5-1	5.46475
Krtap5-2	3.51636
Krtap6-1	3.13965
Krtcap3	5.60411
Ksr1	5.59553
Ky	3.50971
Kynu	3.02797
LOC100038857	4.7693
LOC100039014	5.20636
LOC100039077	3.54828
LOC100039087	2.31242
LOC100039202	3.04198
LOC100039479	2.60554
LOC100039495	5.36773
LOC100039499	2.36462
LOC100039535	3.47232
LOC100039661	4.81637
LOC100039796	5.09346
LOC100041077	3.27448
LOC100041294	4.89821
LOC100041505	3.0334
LOC100042319	4.41936
LOC100042789	4.65
LOC100044065	3.61542
LOC100044153	2.8842
LOC100044161	4.75195
LOC100044194	4.90961
LOC100044222	3.19207
LOC100044232	3.42795
LOC100044313	4.69825
LOC100044356	5.36825
LOC100044599	3.81148
LOC100044677	3.10348
LOC100044683	3.79511
LOC100044697	5.41737
LOC100044699	4.67395
LOC100044807	4.65403
LOC100044927	4.36445
LOC100045019	3.23589
LOC100045042	3.9286
LOC100045044	5.34502
LOC100045098	4.77256
LOC100045228	3.42134
LOC100045628	4.86715
LOC100045728	4.14255
LOC100045856	2.84274
LOC100045903	5.76698
LOC100045982	4.16358
LOC100046207	4.33773
LOC100046255	5.01803
LOC100046274	4.77991
LOC100046458	3.22703
LOC100046837	2.47779
LOC100046946	4.04477
LOC100046963	3.50442
LOC100047046	4.10133
LOC100047126	5.56107
LOC100047179	4.97651
LOC100047202	2.47459
LOC100047299	4.29619
LOC100047409	5.38756
LOC100047659	4.9679
LOC100047682	3.10984
LOC100047782	4.44289
LOC100047810	2.73093
LOC100047837	4.88555
LOC100048060	3.29638
LOC100048071	5.40501
LOC100048154	4.74516
LOC100048815	2.91239
LOC435565	2.63202
LOC632073	2.43236
LOC638935	5.34399
LOC640746	5.23506
LOC674761	4.58304
LOC675405	2.86246
Lag3	5.03373
Lair1	3.13428
Lalba	5.37131
Lamc3	4.25667
Lancl3	3.182
Larp6	4.14605
Lat2	3.76949
Lbx1	4.93815
Lbxcor1	3.69989
Lca5	5.57302
Lcat	5.34503
Lce1a1	2.21726
Lce1a2	5.0257
Lce1b	4.65275
Lce1c	2.80918
Lce1f	3.44105
Lce1l	2.12444
Lce3a	4.60248
Lce3f	4.93159
Lcn11	4.33384
Lcn13	3.40366
Lcn2	3.98435
Lcn3	3.84575
Lcn4	2.93936
Lcn5	4.21119
Lcn8	4.48683
Lcp1	3.51778
Lcp2	4.07198
Ldb2	3.01191
Ldhal6b	5.63566
Ldhc	4.50797
Ldhd	5.55016
Leap2	3.37012
Lect2	3.86832
Lef1	5.28981
Lemd1	3.32736
Lepr	3.86797
Leprel1	5.23284
Letm2	4.38246
Letmd1	4.08773
Lfng	5.13766
Lgi1	2.76244
Lgi2	4.95801
Lgi3	3.7066
Lgr6	5.35653
Lhcgr	2.99698
Lhfpl4	4.34802
Lhx1	3.39447
Lhx2	3.63458
Lhx4	5.08077
Lhx5	3.41457
Lhx6	4.78431
Lhx8	2.57831
Lhx9	4.24777
Lif	5.10191
Lifr	5.48496
Lin7a	3.93102
Lingo1	5.60497
Lins2	5.11419
Lipc	4.2199
Lipf	3.19301
Lipg	5.27711
Lipi	3.7731
Lipk	3.26671
Lman1l	3.53498
Lmln	4.50519
Lmo1	5.04616
Lmo2	5.55224
Lmo3	3.34037
Lmo6	3.5486
Lmod2	2.70937
Lmtk3	5.16078
Lmx1a	5.33014
Lmx1b	4.78168
Lnx1	3.42751
Lonrf2	4.54447
Lphn3	3.81777
Lpin3	5.10587
Lpo	4.17329
Lpxn	3.6475
Lrfn5	2.72187
Lrit1	2.44779
Lrp1b	2.5097
Lrp2bp	2.69586
Lrp5	5.63263
Lrrc15	5.50958
Lrrc24	4.04469
Lrrc26	4.16635
Lrrc33	4.74153
Lrrc36	3.42314
Lrrc39	2.74876
Lrrc41	2.72851
Lrrc44	3.42465
Lrrc48	5.27132
Lrrc4c	3.40643
Lrrc52	2.50694
Lrrc56	5.33961
Lrrc6	3.10788
Lrrc62	5.2286
Lrrc9	3.58279
Lrrk2	4.88664
Lrrn1	3.02768
Lrrn2	4.69156
Lrrn3	3.06041
Lrrtm1	3.01909
Lrtm1	4.20346
Lsamp	3.64334
Ltb4r2	4.27064
Ltc4s	5.34262
Ltk	5.31746
Luzp2	2.24768
Ly6e	5.70319
Ly6f	3.98196
Ly6g6c	4.66704
Ly6i	4.19779
Ly6k	4.61408
Ly86	4.17526
Ly9	4.29408
Ly96	4.0564
Lyg1	3.89104
Lyg2	3.91117
Lyl1	4.03092
Lypd2	5.0796
Lypd3	4.14971
Lypd4	4.37713
Lypd5	4.29503
Lypd6	3.6022
Lyrm1	5.43606
Lyrm7	3.99866
Lysmd4	4.4233
Lyst	5.22384
Lyve1	2.92251
Lyz$Lyz	3.43916
Lyzl1	4.23574
Maf$LOC100047419	4.49281
Mafb	3.93684
Mag	4.86421
Magea5$Magea1	5.67646
Magea6$Magea1	3.78294
Magi1	4.22216
Malt1	5.29717
Mansc1	4.54412
Map3k1	5.76705
Map3k2	2.99944
Map3k8	3.81855
Map3k9	4.64898
Map4k2	5.38668
Map6d1	4.45503
Mapk15	5.47822
