Gene	Expr0
Agt	5.3877
Agxt	5.07184
Aifm3	5.19613
Aipl1	5.13413
Akr1c13$Akr1c12	4.65288
Akr1c21	4.49658
Alcam	5.56546
Aldh1a2	5.41741
Aldh1b1	5.64507
Aldh1l1	5.76643
Aldh1l2	5.81417
Aldh3a1	5.49151
Alox12e	5.04916
Alox15	4.70082
Alox5	5.99418
Alpi	5.22569
Alx4	4.74885
Amacr	6.30418
Angpt2	4.55464
Angpt4	4.69922
Ank1	5.3388
Ankrd13d	5.37072
Ankrd34	5.04064
Ankrd36	5.25016
Ankrd56	5.2131
Anks3	4.83849
Anks4b	4.59989
Ankzf1$Ankzf1	5.01117
Ap1m2	6.36006
Ap3b2	5.43865
Apba1	5.29538
Apba2	5.07838
Apc2	4.89208
Apoa5	5.32255
Apob	4.54322
Apon	5.26544
Aqp11	5.03937
Aqp6	4.60664
Aqp8	5.28247
Arhgap19	5.1157
Arhgap24	4.70822
Arhgap27	6.03505
Arhgap30	6.12184
Arhgef15	4.61979
Arhgef6	5.28817
Arl10	4.67833
Armc1$Armc1	4.78559
Armc7	5.58997
Armcx6	5.57672
Arnt2	5.31326
Arr3	4.78635
Arrdc2	5.90427
As3mt	6.09845
Asah3l	6.41792
Asb10	4.75272
Asb13	5.02653
Asb2	4.58758
Ascl3	4.856
Aspa	5.40412
Asphd1	5.58558
Asphd2	5.97809
Atad4	4.52837
Atg10	4.75605
Atg9b	4.59595
Atp2a1	5.42852
Atp2b3	4.84086
Atp4a	6.07857
Atp6v1e2	4.80249
Atp6v1g2	4.66805
Atp8a1	5.34917
Atp8a2	4.82344
Atxn7	4.93656
Atxn7l1	4.73925
Atxn7l2	6.36246
Avp	4.79587
Axin2	6.15523
Aym1	5.84354
Azgp1	5.22366
B3gnt3	5.11525
B4galnt2	4.89431
BB146404	6.24429
BC002199	5.31203
BC006779	5.05603
BC013481	5.35684
BC016201	5.13763
BC016495	4.51837
BC017158	5.89546
BC018465	4.78742
BC021608	4.80792
BC024997	5.13114
BC025816	4.76509
BC026682	5.52786
BC027072	4.50978
BC029169	4.89312
BC031353	5.46662
BC036313	5.47225
BC037703	5.28925
BC038479	4.68915
BC043301	4.54587
BC048679	4.5028
BC049762	4.69878
BC050078	4.65999
BC051142	4.60499
BC057022	5.28448
BC060632	4.86313
BC089491	5.96221
Baalc	5.15564
Baat	5.17039
Bach2	5.07405
Bai2	5.49951
Barx1	5.29517
Batf2	5.44398
Bbs1	5.17978
Bbs12	4.93962
Bbs7	5.42735
Bcl11b	4.90638
Bcl9l	5.42201
Bcorl1	4.94637
Bex6	5.38725
Bfsp2	5.20184
Bhlhb8	5.20451
Bik	4.76681
Birc1f	4.7358
Blk	4.6053
Bmf	4.7055
Bmp8a	5.88919
Boc	4.77069
Boll	4.95091
Bpil1	4.80348
Brip1	6.28751
Brs3	4.75456
Bspry	5.47587
Btk	4.66149
Bud31$Bud31	4.70003
Bzrpl1	4.49322
C030003D03Rik	4.99109
C030014K22Rik	4.51644
C030014M07Rik	5.32403
C030039L03Rik	5.82894
C030046E11Rik	4.91676
C130021I20Rik	4.98796
C130038G02Rik	5.8041
C1ql2	4.56122
C2	4.63325
C230013L11Rik	4.96239
C330005M16Rik	5.06701
C330043M08Rik	4.47627
C430048L16Rik	4.97082
C530028O21Rik	6.3937
C630004H02Rik	5.54838
C630028N24Rik	5.73507
C630035N08Rik	4.75473
C730034F03Rik	4.94186
C76566	4.50948
C87436	4.81187
C8g	5.55071
Cables1	4.74703
Cabp1	5.68498
Cabp2	5.35127
Cachd1	5.44781
Cacna1b	4.89193
Cacna1d	4.98897
Cacna1g	5.25906
Cacnb1	4.95125
Cacng2	5.80546
Cacng8	4.97704
Cadm3	5.6268
Cadps2	4.54706
Camk1g	5.22337
Camta1	6.44896
Capn3$Capn3	5.70468
Caps2	4.57884
Car13	5.73766
Car3	5.90523
Car5a	4.94078
Car5b	4.59612
Car6	4.66794
Car7	4.92108
Car9	5.20875
Card14	5.40119
Caskin1	4.74341
Casp12	4.77347
Casq1	5.54276
Casr	4.79193
Casz1$Casz1	5.3531
Catsper2	5.19876
Cblc	6.28006
Cbln1	5.99318
Cbr2	4.56446
Cbx1$Cbx1	5.31243
Ccbp2	4.69092
Ccdc103	4.56086
Ccdc106	5.98287
Ccdc114	6.15076
Ccdc130	5.62305
Ccdc28a$Ccdc28a	5.10513
Ccdc33	5.5611
Ccdc40	5.75291
Ccdc60	5.0209
Ccdc69	5.3894
Ccdc88b	5.00576
Ccdc93	5.00357
Cckbr	5.47974
Ccl1	4.66381
Ccl24	5.43874
Ccl25	5.45841
Ccl28	4.63241
Ccl5	4.68419
Ccnj	5.20961
Ccnjl	4.73749
Ccr6	4.83254
Ccrl1	5.48028
Ccrl2	4.87357
Cct6b	4.77566
Cd160	4.61468
Cd22	5.15324
Cd300lf	5.04021
Cd3d	4.52362
Cd40	5.21659
Cd40lg	4.84922
Cd7	5.37545
Cd79b	4.99379
Cd96	4.47921
Cdan1	5.72197
Cdc14a$Cdc14a	4.6877
Cdcp1	5.10073
Cdh13	4.98036
Cdh16	4.71403
Cdh23	4.83252
Cdh6	4.89826
Cdk5r1	4.93896
Cdkn2aip	5.86461
Ceacam18	4.99055
Cecr5	5.69526
Cel	4.898
Celsr2	5.7468
Celsr3	5.89409
Cend1	4.55213
Cenpo	5.5157
Centb1	5.75242
Cep135	5.98093
Cep250	5.63885
Cfb	4.74573
Cfc1	4.71299
Cga	4.60648
Chad	5.25597
Chchd8	5.23724
Chd5	5.38669
Chga	5.43016
Chi3l1	4.77787
Chmp4c	5.65812
Chrdl2	4.60961
Chrna6	4.60823
Chrna7	5.59609
Chrnb2	4.5309
Chrne	5.25681
Chst1	5.8254
Chst10	5.25184
Chst3	5.25927
Chst5	5.61498
Chx10	4.61849
Cited4	4.91437
Ckm	5.5196
Clcn1	5.03273
Clcnkb	6.47295
Cldn13	4.70414
Cldn16	4.4817
Clip2	5.27156
Clmn	5.3747
Cln3	5.95398
Clrn1	4.99245
Clrn3	4.57992
Cml1	4.93064
Cml2	4.63046
Cmtm8	5.20881
Cnih2	5.5205
Cnnm1	4.83494
Cnr1	4.88675
Cobll1	4.7852
Col11a1	4.77555
Col13a1	5.31482
Col15a1	4.72638
Col5a3	5.26942
Col7a1	5.76728
Col9a1	4.79432
Col9a2	5.7916
Col9a3	5.41754
Coq10a	5.61815
Coro1a	5.4562
Cox4i2	5.02653
Cox8b	4.98936
Cpa2	4.56334
Cpeb1	5.14631
Cpeb2	5.54378
Cpeb3	5.3297
Cplx2	5.70046
Cpne9	4.66168
Cpt1b	4.78362
Crem	5.14876
Crhr1	5.31137
Crocc	6.31996
Crtc1	5.84119
Crxos1	4.87831
Cryba2	5.25705
Crybb2	5.2382
Crym	4.54141
Csf3	4.58156
Cspg5	5.77975
Ctrb1	5.46787
Cubn	5.58079
Cuzd1	4.58189
Cxcl10	5.2211
Cxcl12	5.53354
Cyb5r2	5.28212
Cyp21a1	5.80182
Cyp26a1	5.66103
Cyp26b1	5.44498
Cyp2c29	4.48121
Cyp2c68	4.61067
Cyp7b1	5.90799
Cys1	5.37615
Cytl1	4.53857
D030011O10Rik	5.32888
D11Ertd636e	5.21653
D130029J02Rik	5.14048
D17H6S56E-3	4.93885
D19Ertd386e	5.74859
D330028D13Rik	5.81833
D430039N05Rik	5.07061
D430042O09Rik	5.48177
D630023F18Rik	6.02924
D630039A03Rik	4.76341
D930015E06Rik	5.6721
D930020B18Rik	5.51758
D930028F11Rik	4.5066
D930028M14Rik	4.78531
Dab1	5.00454
Daglb	4.84888
Dbil5	5.04672
Dcc	5.55048
Dclk2	5.95744
Dcn	5.23729
Ddc8	5.13006
Ddhd1	5.9287
Ddx25	6.44186
Defb15	4.70073
Defb2	4.73036
Degs2	4.54882
Dennd1b	5.44227
Dennd1c	4.69244
Depdc5	5.94625
Dgat1	4.70789
Dgke	6.36753
Dgkk	5.45151
Dgkq	5.98498
Dhdh	5.22884
Dhh	4.51798
Disp2	4.73985
Dkkl1	5.42931
Dleu7	6.28372
Dll1	6.48034
Dll4	4.90359
Dlx2	4.70053
Dlx3	4.99329
Dmbx1	4.94016
Dmrta2	4.71626
Dmrtc2	4.90577
Dnahc11	5.32021
Dnahc8	4.85514
Dnaic2	4.84289
Dnajb13	6.40148
Dnajb8	4.6049
Dnajc2	4.77496
Dnajc6	5.89318
Dner	4.8974
Dntt	4.72127
Doc2a	5.44292
Doc2g	4.946
Dock9	5.14417
Dopey2	6.297
Dph3	5.26049
Dpp4	6.30628
Dpp6	4.81427
Dpy19l3	5.43026
Dpysl4	5.96331
Dpysl5	4.74226
Drd4	4.6873
Drp2	5.48423
Dscam	5.09691
Dscaml1	4.59065
Dtna	4.51095
Dusp10	5.49025
Dusp13	4.91993
Dusp15	4.51313
Dusp2	5.37152
Dusp23	4.79474
Dusp26	4.60552
Dusp8	5.22335
Dvl3	5.04704
Dydc2	4.80658
Dync1i1	4.56352
Dysf	5.16737
Dyx1c1	4.90452
Dzip1$Dzip1	5.57719
E030013G06Rik	4.8616
E130309D14Rik	5.0059
E330018D03Rik	5.91209
EG330503	5.06298
EG331392	5.57964
EG432879	4.7888
EG433844	4.7604
EG545874	4.91461
EG546272	4.59499
EG547109	5.90272
Eda	4.98334
Edg1	4.67264
Edg3	5.35316
Edg4	5.81187
Edn3	5.04368
Efcab1	4.59688
Efcab4a	5.29457
Efhd1	5.27434
Efna1	5.24646
Efnb3	5.64769
Egfl6	4.88805
Egr4	5.68715
Eif2c3	5.3003
Ela1	5.31006
Elk1	5.86451
Elmo1	5.82555
Elmo3	5.25846
Elovl2	5.79713
Elovl7	4.94988
Emid1	4.99356
Emilin1	6.14352
Eml1	4.68745
Eml5	5.98522
En2	5.5946
Enpp2	4.60775
Entpd7	5.26261
Epb4.1	6.32474
Epb4.1l5	5.7135
Epha1	4.95376
Epha4	6.45818
Epha8	4.50994
Ephb1	4.61668
Ephb6	4.80674
Epor	6.04314
Eps8l1	4.59631
Erg	4.52668
Ermap	4.60436
Esm1	4.55878
Esr2	4.87071
Etnk2	5.18982
Etv2	5.92119
Evi1	4.75324
Evx2	5.47951
Exoc3l	6.38187
F12	4.78615
F2rl2	4.82963
F730031O20Rik	4.94326
Fa2h	4.65416
Faah	5.26604
Fads6	4.6462
Farp2	5.10705
Fat2	5.36916
Fbln5	5.12316
Fbp1	5.24014
Fbxl2	4.72389
Fbxo17	6.00698
Fbxo27	6.06949
Fbxw16$Fbxw16	4.8833
Fbxw19	5.11984
Fcer1g	5.27715
Fcgr4	4.68378
Fcna	5.01558
Fcnb	5.24131
Ffar2	4.8699
Fgd2	4.99796
Fgd3	4.59578
Fgd4	4.51166
Fgd5	5.96686
Fgf1	5.79873
Fgf11	4.72061
Fgf22	5.49682
Fgf9	5.05644
Fgfr2	5.65631
Fgfr3	6.04972
Fhad1	5.2239
Fkbp11	5.07774
Fkhl18	5.05651
Flt3	5.53625
Flvcr2	5.06048
Fmn1	4.85203
Fmn2$Fmn2	5.07243
Fndc5	5.01323
Folr2	5.48486
Foxa1	6.03907
Foxa2	4.67926
Foxb2	4.834
Foxc2	5.44558
Foxd2	4.60112
Foxe3	5.28397
Foxj1	4.73191
Foxl1	4.76237
Foxo4	5.09407
Foxq1	4.94946
Foxred2	6.37894
Frmd4b	5.80153
Ftcd	4.60183
Fut10	5.21345
Fuz	4.95127
Fzd10	5.81077
Fzd3	5.39252
Fzd4	4.56673
Gabrb3	5.70311
Gabre	4.55151
Gal	5.05968
Gal3st2	5.23021
Gal3st4	4.69109
Galnt10	5.46284
Galnt9	5.34388
Galntl4	4.74816
Gamt	5.26747
Gas7	5.07369
Gata1	5.08282
Gata3	4.68841
Gata4	4.79999
Gata6	5.99508
Gbp2	5.42945
Gcc1	5.58783
Gdap1l1	5.48371
Gdf9	5.60621
Gdpd3	4.71307
Gfm1	5.8218
Gfpt1	4.52824
Ggcx	4.62247
Ggnbp1	5.25386
Ggt1	6.00812
Gimap9	4.54808
Gipc3	4.53054
Giyd2	5.54484
Gja8	4.62788
Gjb4	5.44162
Glt25d2	5.20195
Gm1060	5.14027
Gm128	4.96092
Gm166	5.66879
Gm527	6.17151
Gm603	5.52592
Gm784	5.47066
Gm996	4.83259
Gmip	5.23726
Gnao1	5.39241
Gnat2	5.41189
Gnaz	5.62472
Gng13	5.48353
Gng4	5.58177
Gng7	4.87582
Gngt2	5.47105
Gper	4.8336
Gpnmb	4.66999
Gpr133	5.81064
Gpr45	4.7202
Gpr68	5.02412
Gpr75	4.55584
Gpr97	4.542
Gprc5c	4.86038
Gprc6a	4.6311
Gprin1	5.82885
Gpsm1	5.33502
Gpsm3	6.44992
Gpx5	4.86913
Gpx6	4.85449
Gramd1b	6.16176
Grid2ip	5.08769
Grifin	5.60221
Grik3	5.29917
Grik4	5.58288
Grin2b	4.50536
Grin2d	5.4192
Grk1	4.69033
Gsg1	5.30705
Gstm6	4.82156
Gstm7	5.1904
Gsx1	5.23507
Gt4-1	5.04331
Guca2a	4.71316
Guca2b	5.12104
Gyltl1b	6.2253
Gzme	5.36711
H1fnt	4.92539
H1foo	4.81857
H2-Ab1	4.50241
H2-D1	5.42415
H2-DMa	5.28332
H2-Eb1	5.74279
H2-Eb2	5.1142
H2-Oa	4.49192
H2-Q6	5.03665
Haao	5.12931
Hace1	5.24605
Hal	5.03835
Hamp2$Hamp1	4.62248
Hand1	5.32171
Hapln3	5.77873
Hapln4	5.27329
Hba-x	4.92505
Hbb-bh1	4.67416
Hcn2	5.70053
Hcn3	5.97899
Hcrt	5.58962
Hcrtr2	4.9194
Hdac10	5.5328
Hdgfl1	4.89733
Hdgfrp3	5.12339
Hes5	5.67336
Hesx1	4.90185
Heyl	4.78576
Hgd	4.81534
Hhat	4.60086
Hist1h1t	4.48679
Hivep3	4.61922
Hmgcll1	4.78059
Hmx1	4.94601
Hnf4a	5.3833
Hormad2	5.67572
Hoxb4	5.16335
Hoxb9	4.56225
Hoxc13	5.94176
Hoxd11	4.90127
Hoxd3	4.7861
Hp	5.26218
Hpd	4.63529
Hpn	5.45203
Hrh3	5.22977
Hs3st1	5.65365
Hs6st3	4.48354
Hsd11b2	4.60273
Hspb3	4.51161
Hydin	4.90269
Icam5	5.05014
Icosl	5.95778
Ifi27	4.89271
Ifih1	4.77679
Ifit2	4.85379
Ifitm5	5.61458
Ifitm6	5.05237
Ifltd1	4.76086
Igf1	4.68678
Igfbpl1	5.39646
Igsf6	4.92182
Igsf9	5.72656
Ikzf3	4.64285
Il16	4.78931
Il17b	6.24599
Il18rap	5.10706
Il1b	5.03854
Il1f9	4.47786
Il1rl2	4.75709
Il23a	5.01971
Il27ra	5.81676
Il31ra	5.40279
Il4i1	5.19108
Il6	4.6837
Inhbc	5.02443
Insm1	5.29333
Insr	4.47669
Insrr	4.799
Intu	5.89909
Iqcf3	4.95023
Iqcf4	4.70242
Iqsec2	5.10736
Irf7	4.49528
Irs2	5.88824
Irx6	4.62599
Islr2	5.52177
Isoc2b	5.69412
Itga10	4.72162
Itga2	4.70784
Itga5	5.20359
Itga9	5.80141
Itgae	5.30419
Itgb3	5.00741
Itih1	4.62984
Itpr2	4.93403
Izumo1	4.71183
Kbtbd3	5.35925
Kbtbd5	4.62389
Kbtbd7	5.02698
Kcna7	5.76862
Kcnab1	4.49333
Kcnab2	5.0196
Kcnab3	4.55896
Kcnc3	5.58527
Kcnd1	5.85375
Kcnh7	4.9577
Kcnip1	4.7556
Kcnip3	5.71329
Kcnk12	4.84761
Kcnk13	4.73304
Kcnk3	4.63393
Kcnk4	5.19846
Kcnk7	5.22257
Kcnma1	4.66575
Kcnmb2	4.54293
Kcnn2	5.77978
Kcnn3	5.21193
Kcns3	5.62455
Kctd7	4.47697
Kif15	5.53524
Kif17	5.5395
Kif24	5.64785
Kiss1r	4.77926
Kitl	5.31791
Klb	4.75138
Klf1	4.8331
Klf12	5.40439
Klhl10	4.72887
Klhl15	6.18128
Klrb1c	4.57012
Klrg1	5.06748
Kndc1	4.59485
Krt17$Krt14	4.52987
Krt32	5.38742
Krt4	4.61271
Krt71	5.44292
Krt84	5.33336
Krtap5-1	5.46475
Krtcap3	5.60411
Ksr1	5.59553
LOC100038857	4.7693
LOC100039014	5.20636
LOC100039495	5.36773
LOC100039661	4.81637
LOC100039796	5.09346
LOC100041294	4.89821
LOC100042789	4.65
LOC100044161	4.75195
LOC100044194	4.90961
LOC100044313	4.69825
LOC100044356	5.36825
LOC100044697	5.41737
LOC100044699	4.67395
LOC100044807	4.65403
LOC100045044	5.34502
LOC100045098	4.77256
LOC100045628	4.86715
LOC100045903	5.76698
LOC100046128	6.42623
LOC100046255	5.01803
LOC100046274	4.77991
LOC100047126	5.56107
LOC100047138	6.18864
LOC100047179	4.97651
LOC100047409	5.38756
LOC100047659	4.9679
LOC100047837	4.88555
LOC100048058	5.94196
LOC100048071	5.40501
LOC100048154	4.74516
LOC630963	5.87683
LOC638935	5.34399
LOC640746	5.23506
LOC674761	4.58304
Lag3	5.03373
Lalba	5.37131
Lbx1	4.93815
Lca5	5.57302
Lcat	5.34503
Lce1a2	5.0257
Lce1b	4.65275
Lce3a	4.60248
Lce3f	4.93159
Lcn8	4.48683
Ldhal6b	5.63566
Ldhc	4.50797
Ldhd	5.55016
Ldoc1	6.01548
Lef1	5.28981
Leprel1	5.23284
Lfng	5.13766
Lgi2	4.95801
Lgr6	5.35653
Lhx4	5.08077
Lhx6	4.78431
Lif	5.10191
Lifr	5.48496
Lin9	6.47801
Lingo1	5.60497
Lins2	5.11419
Lipg	5.27711
Lmbr1l	6.35155
Lmln	4.50519
Lmo1	5.04616
Lmo2	5.55224
Lmtk3	5.16078
Lmx1a	5.33014
Lmx1b	4.78168
Lonrf2	4.54447
Lpin3	5.10587
Lrch1	6.05527
Lrp5	5.63263
Lrrc15	5.50958
Lrrc33	4.74153
Lrrc48	5.27132
Lrrc56	5.33961
Lrrc62	5.2286
Lrrk2	4.88664
Lrrn2	4.69156
Ltc4s	5.34262
Ltk	5.31746
Ly6e	5.70319
Ly6g6c	4.66704
Ly6k	4.61408
Lypd2	5.0796
Lyrm1	5.43606
Lyst	5.22384
Maf$LOC100047419	4.49281
Mag	4.86421
Magea5$Magea1	5.67646
Malt1	5.29717
Maml1	6.10385
Mansc1	4.54412
Map3k1	5.76705
Map3k9	4.64898
Map4k2	5.38668
Mapk15	5.47822
Mapk4	6.18105
Mapk8ip1	6.06967
Mark1	5.74183
Masp2	4.57314
Matk	4.4809
Matn4	5.48015
Mb	5.31421
Mbp	5.15253
Mc3r	5.24332
Mc5r	5.12071
Mcart6	5.17193
Mctp2	5.84746
Mdga1	6.04858
Mdm1	5.93395
Mds1	4.60957
Med20	6.33264
Meox1	5.26607
Mepe	4.83495
Mesp2	5.53423
Mett5d1	4.65327
Mfi2	4.55081
Mfsd8	4.88549
Mfsd9	5.38436
Mgat5	5.17527
Mgat5b	4.86535
Mgst2	5.13433
Mia1	6.23002
Mical2	5.24536
Mid1	6.09841
Mixl1	4.98595
Mkl2	5.62956
Mlxipl	4.69292
Mlze	4.88357
Mmd2	4.63553
Mmp10	5.34515
Mmp15	5.20253
Mmp19	4.51035
Mmp24$LOC100045083	5.28377
Mmp9	4.94552
Mn1	5.04581
Mobkl2b	5.03166
Mobkl2c	5.73887
Mocs1	5.70692
Morn1	4.60303
Mpp2	5.59769
Mpv17l	6.08979
Mpz	4.72007
Mrc1	6.28726
Mrcl	4.90698
Mrgpre	5.05208
Mrpl38	5.83156
Ms4a10	4.82432
Msh5	5.61189
Msr2	4.88225
Mst1r	4.78899
Msx3	5.48326
Mt3	5.57979
Mt4	4.56749
Mtcp1	6.21774
Mtl5	5.85585
Mtmr11	4.48406
Mtnr1a	4.50066
Muc1	5.0819
Mupcdh	5.07435
Mx2	4.65938
Mxd1	5.36878
Mybpc2	5.55932
Mycl1	5.57318
Myct1	4.85574
Myh3	5.82875
Myh7b	5.65342
Myl4	6.24287
Myl6b	5.23177
Mylk2	4.97892
Myo5c	4.63628
Myo6	5.43117
Myod1	4.69525
Myog	4.69853
Myoz1	5.05705
Myoz3	5.23577
Myt1l	4.55411
Naaladl1	4.79749
Nags	4.84068
Napsa	4.84048
Nat1	4.55931
Ncald	4.74928
Nckap1l	5.05918
Ndufa12	4.55286
Nelf	5.20459
Neo1	6.21746
Neto1	5.01789
Neto2	5.43248
Neu3	5.12347
Neurod2	5.09276
Nfam1	5.16698
Nfatc2	5.26767
Nfatc4	5.40385
Ngef	4.97915
Nhlrc1	5.15505
Nkx2-5	5.83998
Nlrp14	4.84784
Nlrp3	5.47855
Nlrx1	5.76891
Nmb	6.34776
Nmur1	5.24978
Nobox	4.76373
Notch3	5.75137
Nox4	4.94904
Npal1	4.76057
Npal2	5.42642
Npb	5.45541
Npc1l1	5.1572
Npcd	6.13953
Npff	5.27648
Nphp4	5.28795
Nptx1	4.87065
Npvf	4.49964
Nr1h3	4.95094
Nr2e3	4.92188
Nr4a2	4.94709
Nr4a3	5.6173
Nr5a1	4.67295
Nrap	5.01903
Nrg4	4.93646
Nrsn2	4.53504
Nrxn2	5.45181
Nsg2	5.51465
Nsun6	5.75653
Ntrk2	5.20016
Nudt7	4.8677
Nxf2	5.12306
Nyx	4.8462
OTTMUSG00000000421	4.63268
Oas1f	5.24778
Oas3	5.037
Oasl1	5.58988
Obox6	5.85574
Obsl1	6.1039
Ocln	5.64389
Ogn	5.12724
Olfm2	4.71747
Olfml3	5.57286
Olfr15	5.65179
Olfr701	4.50978
Omd	4.54118
Oplah	5.41009
Opn1mw	4.8948
Oprk1	4.62033
Optc	5.01995
Osbp2$LOC100044882	5.35366
Osgin1	4.50924
Osr1	4.52585
Ostb	5.61883
Otof	4.47819
Ovol2	5.01352
P2rx3	4.55778
P2ry2	4.65079
Pabpnl1	5.12627
Pacsin1	5.80419
Padi3	5.16305
Padi6	5.05733
Pak6	4.75432
Palm2	4.69414
Pank1	6.37369
Papolb	4.5354
Paqr5	4.58206
Paqr7	5.01505
Pard3b	4.78475
Parp14	4.89906
Parp6	4.81601
Parp8	4.64193
Parvg	5.22076
Pax6	4.58899
Pax9	4.89592
Pbx4	4.74478
Pcdh7	4.57842
Pcdhga1	4.60372
Pde2a	4.74819
Pdgfb	5.36688
Pdgfra	5.74769
Pdgfrb	5.99566
Pdha2	5.35042
Pdlim3	4.80409
Pds5a	5.04467
Pdzk1	5.10524
Pdzk1ip1	4.99036
Peli2	4.60676
Per3	4.49228
Pet2	4.64906
Pex11c	5.27689
Pex2	4.89477
Pftk1	4.62689
Pgc	5.16658
Phf21b	5.00413
Phospho1	5.21178
Phox2a	4.54885
Phxr1	5.21248
Pi15	4.86086
Pigb	5.30118
Pigz	5.38361
Pik3ap1	4.82752
Pilrb1	4.83319
Pip5k1b	5.98172
Pip5kl1	4.59367
Pitx1	4.96859
Pkd2l1	5.04523
Pkn1	5.90261
Pknox2	5.30029
Pla1a	5.51225
Pla2g2d	4.50723
Pla2g2e	4.72878
Pla2g4e	5.02642
Pla2g5	4.94688
Pla2r1	5.03502
Plat	5.10909
Plau	4.67943
Plch2	5.03164
Plcxd1	5.13053
Plekhg4	5.35038
Plvap	5.46542
Plxna2	4.94729
Plxnb3	4.90311
Plxnd1	4.84966
Pmch	4.75118
Pmfbp1	5.31045
Pmp2	4.71265
Pnoc	4.75751
Podxl2	5.16963
Polh	5.3132
Pon3	4.81801
Popdc2	4.74713
Popdc3	4.52359
Pot1b	5.08852
Pou3f4	4.51014
Pou4f1	4.51447
Pou4f2	5.64863
Ppfia3$Bcl11a	5.38085
Ppfibp1	4.93257
Ppm1h	4.8886
Ppp1r12b	4.95727
Ppp1r3b	5.21312
Ppp1r3c	5.25959
Ppp1r9b	5.43151
Ppp2r2c	6.36902
Pram1	5.72307
Prap1	4.70221
Prdm1	6.28606
Prdm16	4.9333
Prdm6	5.39274
Prkar2b	5.96701
Prkcb1	5.34474
Prkcc	6.1544
Prkce	4.83561
Prkcq	5.47109
Prkd2	4.52811
Prl2a1	4.80158
Prm2	5.1845
Prm3	4.96845
Prom2	4.78487
Prosapip1	5.94375
Prrt1	5.85051
Prrx1	6.20577
Prss12	5.5973
Prss22	5.00308
Prss35	5.39573
Prss8	4.83034
Prtn3	4.99405
Pscd1	4.58469
Pscdbp	4.82795
Psd	5.6585
Psmb9	5.99127
Ptchd2	4.89183
Ptcra	4.64406
Ptpdc1	5.21314
Ptpru	5.35041
Ptx3	4.86732
Punc	5.78541
Pvrl1	5.63713
RP23-244H7.9	5.11972
RP23-304I1.2	4.66775
RP23-395H4.4	4.60969
Rab19	5.32416
Rab27a	5.37404
Rab33a	5.17045
Rab37	4.65843
Rab3b	6.27746
Rab6b	5.47656
Rac2	4.70565
Rad51l1	5.28651
Rad9b	5.70727
Rag2	4.71453
Ralgps1	5.43187
Ramp1	4.78351
Ramp2	5.66926
Rapgef3	5.19993
Rasgef1c	4.87482
Rasgrp4	5.77928
Rasip1	5.38562
Rassf6	4.70137
Rax	4.87913
Rbm4b	5.4537
Rbp2	4.75955
Rbpjl	4.95754
Rcsd1	6.01496
Rdh12	4.47475
Rdh5	4.68839
Rec8	6.02824
Reep2	5.28406
Rel	4.53871
Rell2	5.40372
Rem1	4.702
Rem2	5.0483
Ret	4.92341
Rfx2	6.41809
Rfx4	4.87851
Rfxank	4.93189
Rgma	5.06614
Rgmb	5.22577
Rgnef	5.49352
Rgs11	5.4086
Rgs9	6.15302
Rgs9bp	5.85928
Rhbdl1	4.87417
Rhcg	5.08944
Rhd	6.05977
Rho	4.75742
Rhobtb1	5.46865
Rhoj	5.7211
Rhpn1	5.31117
Rint1	5.58259
Rlbp1	5.5078
Rmnd1	6.13713
Rnf122	5.42767
Rnf151	5.44934
Rnf208	6.17878
Rnf24	5.5345
Rom1	4.82121
Rph3a	4.9736
Rprml	4.78017
Rps15a	5.00204
Rps20$LOC100043278	5.02175
Rps6ka5	5.7282
Rshl1	4.59574
Rspo1	5.25908
Rtn4ip1	5.75314
Rtn4rl1	5.05263
Rufy2	5.25803
Runx1	4.82221
Runx2	4.49887
Rwdd3	5.09477
Rxrg	5.21468
Ryr3	5.05353
Sag	4.62518
Sall3	6.22895
Saps2	5.09746
Sardh	5.61973
Satb1	6.28022
Scara3	4.54763
Scarf1	5.49413
Scfd2	5.83153
Scgb3a1	5.31661
Scn5a	5.01305
Scnn1b	4.6443
Scrt1	5.03283
Scube1	6.12319
Sdccag8	4.65888
Sdk1	5.14679
Sds	5.8667
Sdsl	5.55883
Sebox	5.12039
Sel1l2	4.5923
Sema3b	5.07267
Sema4a	6.38308
Sema4g	6.06726
Sema6b	5.24171
Sema7a	5.71051
Serhl	5.01559
Serpina3m	5.99091
Serpinb2	5.32705
Serpini1	5.62856
Sfmbt1	5.91975
Sftpd	4.61905
Sfxn4	5.26895
Sfxn5	4.82368
Sgca	5.33236
Sgsh	5.378
Sh2b2	5.4832
Sh2d1b1	5.19467
Sh3bp5	5.05273
Sh3d19	5.94447
Sh3rf2	5.22556
Sh3tc2	5.48112
Shbg	4.82574
Shh	4.90498
Shroom1	4.79913
Siglec1	5.15683
Siglece	5.01095
Siglecg	5.31828
Sirpa	5.21447
Sla2	4.97731
Slc11a1	5.34154
Slc12a3	5.29835
Slc12a5	4.72238
Slc12a8	5.00453
Slc13a4	5.11335
Slc14a2	5.39327
Slc15a1	4.91364
Slc15a2	4.9356
Slc16a11	5.24255
Slc16a13	5.73125
Slc16a5	4.47584
Slc16a8	5.86849
Slc17a7	4.81635
Slc19a3	4.72993
Slc1a2	4.91911
Slc22a7	5.76814
Slc23a1	4.56629
Slc24a4	5.13153
Slc25a23	5.13999
Slc25a29	5.34205
Slc25a34	5.46975
Slc26a8	5.41277
