Gene	Expr0
Muted	7.18718
Mut	8.43011
Mus81	6.17956
Mum1l1	6.61871
Mum1	8.25902
Mtus1	5.96029
Mttp	5.95937
Mtss1	8.12326
Mtrf1l	7.39306
Mtr	7.63016
Mto1	7.64322
Mtmr9	8.34739
Mtmr6	7.17519
Mtmr4	6.95961
Mtmr3	7.5848
Mtmr2	8.23183
Mtmr14	8.29282
Mtmr10	7.85608
Mtmr1	6.96828
Mtl5	5.85586
Mtif3	7.24692
Mthfsd	6.59131
Mthfs$LOC100039707	6.76719
Mthfr	6.22092
Mtfmt	6.68051
Mtf1	6.7182
Mterfd3	7.91989
Mterfd2	8.08466
Mterf	8.0337
Mtcp1	6.21774
Mtbp	7.59046
Mtap9	6.53625
Mtap7d2	8.03714
Mtap7d1	8.22814
Mtap7	8.20059
Mtap6	6.33003
Mtap4	8.16038
Mtap1b	7.12897
Mtap1a	6.21563
Mta3	6.84358
Mt1	6.16591
Msx1	6.26518
Mst1	5.97953
Msrb3	5.74813
Msrb2	7.0945
Msra	6.9502
Msln	7.7649
Msl31	6.84701
Msi2	7.40841
Msc	7.50288
Mrs2l	7.38588
Mrps6	8.39198
Mrps5	8.37963
Mrps27	8.40597
Mrps25	8.46196
Mrps11	7.98526
Mrpl54	7.95067
Mrpl38	5.83156
Mrpl19	8.33003
Mrpl14	8.429
Mrpl1	8.15373
Mrm1	7.07941
Mrg1	6.34501
Mrc2	5.91706
Mrc1	6.28727
Mras	7.86925
Mpzl2	7.60726
Mpv17l	6.08979
Mpv17	8.2143
Mpst	6.96923
Mppe1	7.04584
Mpp7	6.62904
Mpp5	7.80583
Mpi	8.16269
Mphosph9	6.89232
Mpg	7.53976
Mpdz	5.72168
Mov10l1	7.14866
Mov10	7.99999
Mospd2	7.3214
Mospd1	7.61939
Morn2	7.15202
Morc4	7.27797
Mon2	8.21832
Mon1a	6.71994
Mocs1	5.70692
Mocos	6.17094
Mobkl2c	5.73887
Mobkl2a	6.83789
Mobkl1a	6.7074
Moap1	8.38383
Mnt	8.00098
Mns1	7.10286
Mnd1	8.24943
Mms19l	8.30193
Mmrn2	7.14524
Mmp3	7.2588
Mmp23	6.20555
Mmp2	7.45764
Mmp17	7.39308
Mmp14	7.50877
Mmp13	7.63492
Mmp11	8.27643
Mme	6.7554
Mmd$LOC100047565	7.11525
Mmab	5.8891
Mmaa	6.41955
Mlycd	6.72072
Mlxip	7.33961
Mlx	7.96818
Mllt6	8.34464
Mllt11	7.13905
Mllt10	8.07416
Mllt1	6.67613
Mll3	8.42131
Mll1	7.26833
Mlh3	7.76166
Mlf1ip	8.19684
Mlf1	5.79875
Mks1	7.56409
Mkrn3	6.53197
Mknk1	6.3545
Mkln1	7.05369
Mkl1	7.42758
Mkks	8.33299
Mitf	7.02807
Mitd1	8.40593
Mis12	8.0435
Minpp1	8.46209
Mina	8.4527
Mif4gd	8.1524
Mier2	6.94785
Mier1	7.50367
Mid1	6.09841
Mical1	7.09951
Mib1	7.45429
Mia3	7.10454
Mia1	6.23002
Mgst3	8.48159
Mgst1	6.757
Mgrn1	7.18031
Mgmt	8.12224
Mgat4b	8.40074
Mgat2	8.46219
Mgat1	7.39862
Mga	8.15904
Mfsd3	6.80214
Mfsd11	6.13731
Mfn2	6.83959
Mfn1	7.90731
Mfhas1	6.00367
Mfap5	6.49075
Mfap3	8.06071
Mfap2	7.01338
Mex3d	8.09468
Mex3a	7.93327
Mettl8	7.4593
Mettl6	8.28582
Mettl4	7.32616
Mettl2	8.19705
Mettl1	8.02896
Mett11d1	7.44333
Mett10d	7.73099
Metrn	8.38935
Metapl1	6.03623
Mesdc1	6.74215
Mertk	5.81718
Mepce$Bcdin3	7.66727
Mep1b	6.91861
Men1	7.67491
Mef2d	7.52824
Mef2b	6.32911
Med9	8.24553
Med29	7.91185
Med27	8.04937
Med26	7.53358
Med25	8.1137
Med24	7.63596
Med23	8.22573
Med22	7.86443
Med20$Med20	8.2911
Med20	6.33264
Med16	8.03024
Med15$Pcqap	6.96758
Med14	7.16034
Med13	7.06364
Med12$LOC100045228	7.32191
Med11	7.97263
Med1	7.45087
Mecr	7.18336
Mecp2	6.71072
Me2	8.1643
Mdn1	8.26657
Mdm4$LOC100044428	5.76746
Mdm1	5.93395
Mdga1	6.04858
Mdfic	7.5061
Mctp2	5.84746
Mcpt8	7.33081
Mcph1	7.88974
Mcoln1	7.1779
Mcm8	8.03901
Mcf2l	6.48306
Mcee	7.83046
Mccc2	7.34313
Mcat	8.10839
Mcam	7.57414
Mboat2	8.11862
Mbnl3	6.3019
Mbnl2	7.73596
Mbnl1$LOC100040485	7.33007
Mbip	8.18121
Mbd6	6.93455
Mbd5	5.84355
Mbd4	7.33578
Mbd2	7.528
Mbd1	6.39058
Mbc2	7.37945
Matn3	6.07652
Mastl	7.68714
Mast2	7.64604
Mast1	6.65944
Mark2	7.89945
Mark1	5.74183
Mare	8.05496
March2$LOC100044703	7.37587
Mapt	6.72987
Mapre3	5.96715
Mapre2	6.79681
Mapkbp1	6.5174
Mapkapk3	8.34446
Mapkapk2	7.22272
Mapkap1	8.32596
Mapk9	8.07313
Mapk8ip3	5.74483
Mapk8ip2	6.1839
Mapk8ip1	6.06967
Mapk8	7.05588
Mapk7	7.55
Mapk4	6.18104
Mapk14	8.24315
Mapk13	7.40713
Mapk12	7.04799
Map4k5	7.26553
Map4k4	7.21317
Map4k1	7.31148
Map3k7ip1	6.09415
Map3k7	7.55977
Map3k6	5.83273
Map3k4	7.95527
Map3k3	7.5742
Map3k12	6.90055
Map3k11	6.71143
Map3k10	6.5801
Map3k1	5.76705
Map2k7	7.87795
Map2k6	7.63073
Map2k5	6.61871
Map2k4	8.45431
Manea	7.70697
Man2b2	6.4056
Man2b1	7.98502
Man2a2	6.07854
Man1c1	6.96074
Man1b1	8.08462
Man1a2	7.11904
Man1a	6.49181
Maml1	6.10385
Mamdc4	6.05884
Mal	8.13445
Magi3	6.87088
Mageh1	7.67452
Magee1	6.23302
Magea4	5.91991
Mafk	7.46716
Maff	6.74872
Madd	5.69855
Mad1l1	6.58673
Macrod1	6.56096
Lztr1	6.75144
Lztfl1	7.35856
Lzic	6.72281
Lysmd3	7.26928
Lysmd2	7.14157
Lyrm5	7.6278
Lyrm4	7.89698
Lyrm2	7.75226
Lypla3	7.54419
Lycat	7.4187
Ly75	7.55785
Ly6g6e	7.93699
Ly6e	5.70319
Lxn	8.30195
Luc7l2	8.4561
Ltbr	6.57684
Ltbp3	6.64081
Ltbp2	6.91398
Ltbp1	5.80354
Ltb	6.91464
Lst1	6.56385
Lss	5.9396
Lsr	6.88149
Lsp1	6.1005
Lsm11	7.10588
Lsm10	8.22063
Lrsam1	6.77347
Lrriq2	6.43894
Lrrfip2	7.78381
Lrrfip1	7.49387
Lrrcc1	6.00939
Lrrc8d	8.29406
Lrrc8c	6.49941
Lrrc8a	6.77241
Lrrc61	6.28755
Lrrc57	7.83153
Lrrc45	7.35472
Lrrc28	6.9698
Lrrc23	5.92736
Lrrc2	7.55806
Lrrc16	7.6735
Lrrc14	7.15902
Lrrc1	6.304
Lrp8	5.96928
Lrp6	6.96526
Lrp2	6.52502
Lrp12	6.61454
Lrp1	7.22347
Lrig3	6.63591
Lrig2	6.45141
Lrig1	6.29294
Lrfn4	6.1657
Lrfn3	5.74142
Lrfn1	6.45563
Lrdd	7.54929
Lrch4	7.65713
Lrch3	6.56701
Lrch2	6.49862
Lrch1	6.05528
Lrba	6.77875
Lpp	6.96936
Lpl$LOC669888	6.6631
Lpin2	6.57114
Lpin1	7.35158
Lpgat1	7.87881
Loxl3	7.51603
Loxl1	7.1977
Lor	6.33767
Lonrf3	7.40938
Lonp2	7.9639
Loh12cr1	7.4154
Loh11cr2a	8.2367
Lnx2	7.30258
Lnpep	7.98241
Lnp	7.20406
Lmod1	5.76058
Lmo7	6.20611
Lmo4	8.03189
Lmnb2	7.68529
Lmna	8.17405
Lmbrd1	7.41184
Lmbr1l	6.35155
Lmbr1	5.74284
Lman2l	7.06443
Lman2	7.67577
Lman1	8.45886
Lix1	5.76117
Litaf	8.37362
Lipt1	6.84068
Liph	6.50998
Lipa	6.10039
Lin9	6.47801
Lin54	8.25985
Lin52	6.92076
Lin37	7.8709
Lims2	6.42743
Lims1	7.88184
Limk2	7.47989
Limk1	6.78637
Lime1	6.35746
Limd2$Limd2	7.138
Limd1	6.78039
Limch1	5.93808
Lima1	7.51703
Lig4	7.10467
Lig3	7.59638
Lhfpl2	6.00186
Lhfp	7.82682
Lgmn	8.09127
Lgals9	7.48686
Lgals8	6.40905
Lgals6	7.93437
Lgals3bp	5.70806
Lgals2	6.09841
Letm1	6.44387
Leprotl1	8.35945
Leprel2	5.87433
Lepre1	7.0349
Leng8	7.52098
Leng4	8.15739
Leng1	5.95702
Lemd3	7.11542
Lemd2	7.16331
Lefty2	8.45581
Ldoc1l	6.60701
Ldoc1	6.01548
Ldlrap1	6.67435
Ldlr	7.85944
Lck	7.46597
Lbp	6.48537
Lbh	5.87501
Lats2$Lats2	7.40403
Lat	6.38069
Lass6	6.52691
Lass4	6.72391
Lars2	6.67449
Larp2	7.86029
Large$Large	6.8867
Laptm5	6.04423
Lancl2	7.90298
Lamb2	6.24751
Lamb1-1	6.84856
Lama5	7.81934
Lama1	7.38061
Lad1	6.34087
Lactb	8.04998
Lace1	7.14659
LOC677143	6.66087
LOC676960	6.4128
LOC676870	6.05013
LOC676654	6.70915
LOC676024	7.33739
LOC675567	7.0192
LOC675366	5.89599
LOC674712	7.96359
LOC674611	6.48605
LOC672215	7.38697
LOC669005	7.51805
LOC667776	6.9786
LOC667766	7.80507
LOC665928	7.7249
LOC640195	6.05099
LOC638050	6.21626
LOC635075	5.95304
LOC634682	7.35525
LOC632664	7.3506
LOC631806	6.97817
LOC630963	5.87683
LOC627912	5.99232
LOC433328	7.49092
LOC100048879	6.94334
LOC100048805	8.18667
LOC100048616	8.40562
LOC100048488	7.03398
LOC100048460	6.90658
LOC100048387	7.42256
LOC100048347	7.23676
LOC100048342	8.00839
LOC100048307	7.76933
LOC100048247	8.32414
LOC100048168	8.42055
LOC100048165	8.22113
LOC100048107	8.17561
LOC100048058	5.94196
LOC100048050	7.35164
LOC100048029	7.02861
LOC100047980	8.29118
LOC100047941	6.12799
LOC100047836	7.23673
LOC100047819	7.8648
LOC100047800	8.02938
LOC100047789	6.07499
LOC100047749	7.49927
LOC100047743	6.56517
LOC100047713	7.5269
LOC100047689	7.4956
LOC100047651	5.78789
LOC100047592	7.59359
LOC100047579	7.89609
LOC100047573	6.03939
LOC100047558	8.03439
LOC100047530	6.45577
LOC100047506	6.99637
LOC100047492	6.83572
LOC100047484	8.09259
LOC100047481	7.94348
LOC100047427	6.56264
LOC100047360	8.41198
LOC100047355	5.90087
LOC100047339	6.25236
LOC100047324	6.59576
LOC100047259	5.92249
LOC100047223	8.19984
LOC100047214	7.94251
LOC100047200	8.05666
LOC100047187	8.23049
LOC100047138	6.18864
LOC100047069	7.11869
LOC100046998	7.63113
LOC100046988	8.26633
LOC100046932	8.14831
LOC100046891	6.4816
LOC100046873	7.83388
LOC100046871	7.11613
LOC100046844	7.08372
LOC100046843	6.78812
LOC100046775	8.21859
LOC100046746	8.45534
LOC100046741	7.68327
LOC100046682	6.91199
LOC100046643	7.98009
LOC100046560	7.55397
LOC100046464	6.72878
LOC100046433	8.38127
LOC100046232	6.14515
LOC100046186	7.43365
LOC100046128	6.42623
LOC100046096	7.95534
LOC100046081	8.47607
LOC100046056	7.20074
LOC100046016	7.7609
LOC100046003	5.79189
LOC100045988	6.27694
LOC100045903	5.76698
LOC100045795	7.61235
LOC100045760	6.74435
LOC100045707	6.5752
LOC100045551	7.9795
LOC100045519	6.02753
LOC100045442	8.14887
LOC100045440	8.15172
LOC100045432	6.56811
LOC100045317	5.95966
LOC100045304	8.14007
LOC100045148	8.47225
LOC100045146	8.02434
LOC100045055	6.97342
LOC100045035	7.72348
LOC100044969	6.57696
LOC100044896	6.51032
LOC100044873	5.9778
LOC100044566	7.4637
LOC100044475	6.20778
LOC100044272	7.37583
LOC100044234	6.64196
LOC100044230	6.43467
LOC100044221	6.20196
LOC100044172	8.34005
LOC100044170	6.67694
LOC100044001	7.97612
LOC100043472	7.11357
LOC100042972	8.3138
LOC100041586	7.15772
LOC100041546	7.17257
LOC100041004	7.88829
LOC100040745	8.40573
LOC100040244	8.05829
LOC100039683	8.02897
LOC100039215	8.32712
LOC100039175	7.65612
LOC100039155	8.09423
LOC100039133	7.82835
LOC100039000	8.4067
LOC100038946	7.31184
LOC100038890	8.17459
L3mbtl3	6.05972
L2hgdh	8.47031
Ktn1	8.38942
Krtap12-1	6.85829
Krt8	7.79088
Krt78	5.7932
Krt42	7.28977
Krt19	6.09863
Krt18	7.8884
Krt10	6.18128
Krit1	6.64485
Kri1	7.82318
Kremen1	5.80232
Krcc1	8.21406
Krba1	6.4149
Kptn	6.67262
Kpna6	8.36256
Klrg2	5.85417
Klk8	7.53521
Klhl8	7.30707
Klhl7	7.90464
Klhl5	6.26228
Klhl28	6.45055
Klhl26	7.7951
Klhl25	6.89934
Klhl24	7.72625
Klhl21	5.97502
Klhl20	7.10809
Klhl2	7.5421
Klhl18	5.86127
Klhl17$Klhl17	6.81638
Klhl15	6.18129
Klhl11	5.99605
Klhdc9	7.31653
Klhdc5	6.61088
Klhdc4$Klhdc4	8.12702
Klhdc2	7.98837
Klf7	6.56139
Klf6	7.50964
Klf3	8.13224
Klf16	8.04911
Klf15	6.80118
Klf13	7.56081
Klf11	7.66675
Klc4	6.95066
Klc3	6.38051
Klc2	7.71431
Klc1$Klc1	7.10401
Kit	8.10278
Kin	7.36661
Kifc3	7.43808
Kifc2	6.32916
Kifc1	5.70527
Kif5c$Kif5a	6.2764
Kif3c	6.90825
Kif3b	6.2679
Kif3a	7.42862
Kif2a	8.45521
Kif21b	6.17747
Kif1c	6.10286
Kif1b	7.25621
Kif18a	8.18809
Kif16b	5.72504
Kif13b	6.11164
Kif13a	7.00749
Khsrp	7.76639
Khk	6.16139
Khdrbs3	8.13647
Keap1	7.54257
Kdr	6.3921
Kdelr3	8.42363
Kctd9	7.17118
Kctd21	5.75771
Kctd20	8.3054
Kctd2	7.90554
Kctd18	6.34659
Kctd17	7.61424
Kctd15	7.40326
Kctd14	6.95414
Kctd13	7.58926
Kctd11	6.40351
Kctd10	7.91921
Kctd1	5.7733
Kcnn4	5.98806
Kcnn2	5.77978
Kcnk6	6.47708
Kcnk5	7.48193
Kcnk1	7.32163
Kcnj11	6.89001
Kcnip3	5.71329
Kcnh3	6.40569
Kcnh2	6.45697
Kcnd1	5.85375
Kcnc4	5.74447
Kcna7	5.76862
Kbtbd8	8.15339
Kbtbd4	7.33236
Kazald1	5.73329
Katnb1	8.24002
Kap	5.93202
Jundm2	7.58336
Junb	7.33555
Jun	6.91746
Jsrp1	6.44154
Jrk	7.02747
Jph2	5.96811
Josd3$Josd3	7.21206
Josd2	6.99171
Jmy	6.67659
Jmjd6	7.79271
Jmjd4	6.5717
Jmjd3	7.81044
Jmjd2b	7.06165
Jmjd2a	7.14264
Jmjd1b	8.45221
Jhdm1d	6.37082
Jarid1c	7.67109
Jam3	6.16436
Jak2	5.79554
Jak1	8.29269
Jag2	6.78686
Jag1	6.78258
Iws1	8.34685
Ivd	7.80779
Itsn2	6.78416
Itsn1	6.39004
Itpr3	8.41585
Itpr1	7.36641
Itpkc	6.81692
Itpka	5.76566
Itpa	8.35116
Itgb7	6.86327
Itgb5	8.43503
Itgb4	7.28168
Itgb3bp	5.99104
Itgav	7.98951
Itga9	5.80141
Itga3	7.41694
Itga2b	6.92352
Itfg3	7.24646
Itfg2	7.53733
Itfg1	8.16673
Itch	7.73436
Isy1	7.3088
Isoc1	8.04209
Isgf3g	6.3799
Irx3	6.93375
Irx2	6.01568
Irs2	5.88824
Irs1	6.57794
Irgq	6.16788
Irgm	7.0941
Irgc1	5.82196
Irf3	6.32789
Irf2bp1	8.24581
Irak3	7.54134
Irak2	6.8006
Irak1bp1	7.8
Irak1	8.46518
Iqsec3	5.81687
Iqgap3	7.62241
Iqgap2	7.27571
Iqcg	6.75176
Iqce	6.61
Iqcc	6.57607
Iqcb1	7.82416
Ippk	7.57441
Ipp	6.50868
Ipo8	7.88387
Ipo13	8.24662
Intu	5.89909
Ints8	7.74606
Ints7	8.44772
Ints3	7.42679
Ints12	7.97275
Ints10$Ints10	7.72901
Ints1	8.26324
Insl6	6.08159
Insl3	7.03012
Insig2	7.52797
Insig1	8.41841
Insc	6.25768
Ins1	6.3739
Inppl1	8.43785
Inpp5f	7.00438
Inpp5e	5.9462
Inpp5a	7.88975
Inpp1	5.86836
Inoc1	8.49297
Inhba	7.61913
Ing5	8.04498
Ing3	8.00916
Incenp	8.49047
Ina	7.62376
Impdh1	7.89268
Immp2l	7.15348
Ilvbl	6.8059
Ildr1	5.93325
Il6st	7.74656
Il6ra	5.71231
Il3ra	6.05693
Il2rg	6.14021
Il27ra	5.81676
Il1rl1	5.81277
Il18bp	5.89111
Il18	5.89615
Il17re	6.72555
Il17rd	7.2335
Il17rc	5.91038
Il17ra	5.96004
Il17b	6.24599
Il10rb	6.03004
Ikzf5	7.88628
Ikbkg	7.1345
Ikbkb	6.771
Ihpk2	7.46417
Ihpk1	7.76169
Igtp	6.88617
Igsf9	5.72656
Igsf8	7.68094
Igsf3	7.3949
Igsf21	6.8585
Ighmbp2	6.46144
Igfbp7	8.41048
Igfbp5	7.09831
Igfbp4	8.07024
Igfbp3	7.76361
Igf2r	7.62758
Igf2bp3	7.90052
Igf2	7.19156
Igf1r	6.59102
Igbp1	8.13677
Ift88	7.11957
Ift81	6.11407
Ift80	6.91363
Ift57	7.16614
Ift172	7.35906
Ift140	7.29452
Ifngr2	6.04721
Ifngr1	6.9337
Ifnar2	7.22395
Ifnar1	6.678
Ifi35	6.18786
Ifi30$Ifi30	8.47224
Ier5l	7.76372
Ier5	6.42076
Idua	6.24625
Ids	7.11001
Id4	6.30566
Id3	8.27566
Id2	7.18563
Icosl	5.95778
Icmt	7.76761
Ick	6.04226
Ica1	6.73008
Ibtk	7.14489
Iars2	7.74565
Iah1	8.42037
Hyou1	7.83509
Hyi	6.02639
Hyal2	7.63963
Hyal1$Hyal1	5.88271
Hvcn1	6.81514
Hunk	7.61923
Htr3a	5.98409
Htr1b	6.6269
Htf9c	8.17118
Htatip2	7.87251
Htatip	8.38896
Hspbap1	7.79298
Hspb8	7.90422
Hspb6	6.60636
Hspb2	7.05207
Hspa4l	6.11344
Hspa2	6.22738
Hspa1b	7.82277
Hsf1	7.86808
Hsdl2	6.68069
Hsdl1	7.52578
Hsd3b7	7.61852
Hsd17b7	6.13836
Hscb	8.12142
Hs6st1	7.97908
Hs2st1	7.8215
Hs1bp3	7.24985
Hrk	6.27309
Hrh2	5.95514
Hrc$Hrc	5.72716
Hrbl	6.27159
Hps6	6.2667
Hps4	7.67644
Hps3	6.44165
Hps1	6.13101
Hpdl	6.30009
Hoxd9	6.33935
Hoxd8	5.78899
Hoxc9	6.24636
Hoxc6	6.01435
Hoxc13	5.94176
Hoxa9	6.14584
Hoxa7	6.36819
Hoxa1	6.82082
Hook3	6.00478
Hook2	7.50966
Homer3	6.78141
Homer2	7.55809
Homer1$C330006P03Rik	6.88556
Hod	8.25505
Hmha1	5.77522
Hmgn3	8.2142
Hmgcr	7.25883
Hmgb2l1	8.40309
Hmga2	8.32471
Hmg20b	7.67799
Hmg20a	7.25122
Hmbox1	6.11158
Hltf	8.32829
Hlcs	5.95209
Hk3	6.2152
Hivep2	5.71985
Hivep1	5.76509
Hist3h2ba	6.41609
Hist3h2a	6.08886
Hist1h4a	5.83055
Hist1h3b	5.73101
Hist1h2ad	6.69128
Hist1h1c	7.56517
Hisppd2a	6.02112
Hisppd1	8.29464
Hira	6.52452
Hipk2	6.52756
Hipk1	7.62867
Hip1r	6.28657
Hip1	5.941
Hint3	8.26349
Higd1c	6.74583
Hif3a$Hif3a	6.15185
Hif1an	6.86722
Hic1	6.60034
Hhex	7.31589
Hgsnat	7.21125
Hey1	6.39317
Hexim2	6.14742
Hexim1	8.07968
Hexdc	6.09503
Hes6	7.57259
Herpud2	8.31504
Herpud1	7.94979
Herc2	6.916
Hemk1	7.5448
Helz	6.78034
Helb	8.08219
Hel308	6.67143
Hectd3	6.96703
Heca	6.87036
Hebp2	6.74886
Heatr6	6.53115
Heatr5b	6.86348
Heatr5a	7.63281
Heatr2	7.76345
Hdhd3	5.95098
Hdhd2	7.35012
Hdh	7.03752
Hdgfrp3$Hdgfrp3	6.36287
Hdgfrp2	7.31814
Hddc3	6.23992
Hdac8	6.10966
Hdac7a$Hdac7a	6.66815
Hdac5	7.24502
Hdac4	6.60238
Hdac11	5.82321
Hcn3	5.97899
Hcn2	5.70053
Hcfc2	6.50588
Hbp1	8.43641
Hbegf	8.24688
Has2	6.2109
Has1	6.17668
Hars2	6.81742
Hapln3	5.77873
Hap1	7.52953
Haghl	7.46553
Hacl1	6.48057
H6pd	6.95866
H47	7.58785
H2afy2	7.52158
H2afb3	7.21602
H2-M3	6.09791
H2-Ke6	6.72678
H2-Eb1	5.74279
H2-Ea	6.10473
H13	7.06606
Gzmm	5.97179
Gzf1	8.07703
Gyltl1b	6.2253
Gyk	7.86102
Gyg	7.46906
Gvin1	6.13826
Gusb	7.60618
Gulp1	6.34463
Guca1b	5.92931
Guca1a	6.87025
Gtrgeo22	7.81718
Gtpbp6	8.18968
Gtpbp5	6.1237
Gtpbp3	7.34556
Gtpbp2	7.04298
Gtpbp10	8.38394
Gtpbp1	8.08213
Gtlf3a	6.78906
Gtf3c5	7.62351
Gtf3c4	7.97924
Gtf3c2	8.45793
Gtf3c1	7.5885
Gtf2ird2	6.43123
Gtf2ird1	8.43528
Gtf2a1	7.42606
Gtdc1	6.58625
Gstz1	7.74204
Gstt2	6.93246
Gstt1	6.24163
Gstm5	8.02534
Gstm4	6.80893
Gstm2	7.58665
Gstm1$Gstm1	7.25032
Gstk1	6.28693
Gstcd	7.48031
Gss	7.94096
Gspt2	8.20631
Gsn	8.11254
Gsk3b	7.32227
Gsg2	8.10176
Gse1	7.70903
Gsdmdc1	6.39921
Grrp1	5.84829
Grm4	5.98543
Grlf1	8.44583
Grk5	5.98979
Grit	6.9777
Gripap1	7.73082
Grina	7.98621
Grin1	6.62165
Grik5	6.84573
Grhl3	7.0494
Grhl2	6.86034
Grhl1	6.35809
Grem1	8.37424
Grb7	7.82461
Grb10	8.44057
Grasp	7.31202
Gramd3	6.52886
Gramd1b	6.16176
Gramd1a	7.26
Gpx2	7.77429
Gpt2	8.03057
Gpt1	6.41893
Gpsm3	6.44992
Gpsm2	7.62767
Gps2	6.36475
Gprin1	5.82885
Gprc5b	5.731
Gprc5a	7.52579
Gpr89	7.86954
Gpr88	6.1775
Gpr4	7.25855
Gpr3	5.97083
Gpr27	5.92853
Gpr23	6.44785
Gpr20	5.91102
Gpr19	7.5979
Gpr180	8.37258
Gpr177	6.55769
Gpr176	6.28588
Gpr175	6.74276
Gpr172b	6.90035
Gpr162	5.73275
Gpr153	6.04789
Gpr137b	6.60093
Gpr137	7.24158
Gpr133	5.81064
Gpr108	7.80491
Gpr107	7.30422
Gpkow	8.36045
Gphn	6.21805
Gpd1l	7.21592
Gpc1	7.77121
Gpatch4	7.67385
Gpatch3	6.59477
Gpatch2	5.90685
Gpatch1	8.23347
Gpam	7.24432
Gpaa1	7.91967
Gpa33	7.55067
Gp9	5.71531
Gp1bb	6.07643
Got1l1	7.44278
Gosr2	7.90632
Gosr1	7.1383
Gorasp1	7.06817
Gopc	6.59278
Golt1b	7.60962
Golph3l	6.73042
Golim4	6.8677
Golga4	7.44269
Golga3	6.96141
Golga2	7.9187
Gns	7.71194
Gnptg	5.87992
Gnptab	6.98801
Gnpda2	7.91755
Gnmt	5.78027
Gng8	5.83534
Gng2	6.80702
Gng12	7.47448
Gng11	6.56953
Gne	6.50213
Gnb4	7.762
Gnaq	6.93929
Gnai1	7.13899
Gna15	6.65704
Gna14	6.18438
Gna13	8.35368
Gna-rs1	8.01477
Gmpr2	7.53508
Gmpr	6.89485
Gmppb	8.40981
Gmppa	8.09861
Gmfg	5.97455
Gmeb2	7.80636
Gmeb1	6.45085
Gmds	6.44823
Gmcl1	7.76439
Gm962	5.79052
Gm944	7.22457
Gm9	7.02104
Gm71	7.87095
Gm693	7.18758
Gm691	5.83328
Gm672	6.14058
Gm608	6.24843
Gm561	7.9558
Gm527	6.17151
Gm50	5.91454
Gm440	7.42317
Gm347	6.22157
Gm323	6.19476
Gm2a	8.17271
Gm237	7.72974
Gm1967	7.02584
Gm1673	7.09913
Gm129	7.16509
Gm114	7.05286
Gm1070	6.50382
Gltscr1	6.74961
Glt8d3	8.21172
Glt8d1	7.87993
Gls2	7.71375
Gls	8.13482
Glrx	7.9939
Glod5	7.14052
Glmn	8.18859
Glis2	7.77331
Glis1	6.23366
Glipr2	7.55774
Glipr1	6.26727
Gli3	6.5497
Gli1	7.37885
Gle1l	7.60786
Glce	7.30609
Glb1	7.93341
Gla	7.74955
Gk5	7.30885
Gjb5	8.48527
Gjb2	6.40481
Git2	7.54595
Git1	8.05978
Gipc2	6.39151
Gins3	6.95716
Ghr	5.96978
Ghdc	6.12923
Gh	5.71877
Ggta1	7.77001
Ggt1	6.00812
Ggps1	6.96708
Ggn	6.18216
Ggh	7.25242
Gfra3	6.25004
Gfra2	5.87869
Gfod2	6.70718
Gfod1	6.74518
Gfm2	7.4787
Gfm1	5.8218
Gfi1b	5.76076
Gemin8	6.9363
Gemin4	8.35959
Gdpd5	6.76633
Gdf2	6.13166
Gdf15	7.45352
Gdf11	6.21868
Gdap2	7.70368
Gda	5.89296
Gcnt2	6.90544
Gcn1l1	6.69152
Gch1	6.32776
Gcgr	5.87081
Gcdh	7.93247
Gcc2	7.83804
Gcap14	7.51437
Gca	6.48854
Gbp1	6.06852
Gbl	6.36898
Gbf1	7.58863
Gbas	7.82418
Gba2	6.27933
Gba	8.33747
Gatad2b	7.65271
Gata6	5.99508
Gata2	6.28535
Gas8	6.12245
Gas6	6.40286
Gas2l3	8.10676
Gas2l1	7.21857
Gas2	6.28207
Gas1	6.67577
Garnl4	6.03273
Garnl3	5.82399
Garnl1	5.90029
Gapvd1	8.35526
Gapdhs	6.2035
Gap43	6.56291
Gan	6.40238
Galt	8.48352
Galr3	5.96075
Galntl1	6.93487
Galnt7	8.11438
Galnt6	6.53415
Galnt12	5.72414
Galnt11	6.87723
Galnt1	8.49235
Galnact2	7.55521
Galm	6.78488
Galk2	7.22115
Gale	7.5282
Gak	8.01012
Gadd45gip1	8.06838
Gadd45g	6.86455
Gadd45b	8.01799
Gabrb3	5.70311
Gabpb2	6.90784
Gabpb1	8.17362
Gabbr1	7.23072
Gabarapl1	7.6381
Gaa	8.22807
G6pc3	7.56996
Fzd2	6.6899
Fzd10	5.81077
Fyn	7.39528
Fyco1	6.04038
Fxyd5	7.36498
Fxyd1	6.03193
Fxn	8.28166
Fvt1	8.20972
Fut8	7.12352
Furin	7.17025
Fuk	6.39324
Fuca2	5.74508
Fuca1	8.09733
Ftsj2	7.43141
Fto	8.30906
Fstl3	6.0896
Fst	6.84331
Fsd1	7.61086
Fryl	6.79429
Frs3	6.73512
Frs2	7.80655
Frmd6	7.75383
Frmd4b	5.80153
Frmd4a	7.39367
Freq	6.0131
Frat2	7.69218
Frap1	7.83155
Frag1$2610528E23Rik	8.22122
Fpgt	7.31524
Foxred2	6.37894
Foxred1	7.89994
Foxp4	7.45595
Foxp1	8.09224
Foxo3a	7.62142
Foxo1	7.34213
Foxn4	6.35906
Foxn3	7.22594
Foxm1$4933413G19Rik	7.04685
Foxk2	7.63046
