Gene	Expr0
Csn2	2.669
Csn1s2b	3.12243
Csn1s2a	2.8398
Csn1s1	4.28428
Csmd3	4.07606
Csmd1	3.31017
Csl	4.1634
Csf3r	4.68117
Csf3	4.58156
Csf2rb2$Csf2rb	3.10885
Csf2rb$Csf2rb	2.92771
Csf2	4.04756
Csf1r	5.43878
Csdc2	5.23454
Crym	4.5414
Crygs	3.89829
Crygn	3.69535
Crygd	3.39995
Crygb	2.97951
Cryga	3.80023
Crybb3	5.54661
Crybb2	5.23819
Cryba4	3.65631
Cryba2	5.25705
Cryba1	3.72043
Crxos1	4.87831
Crx	4.38702
Crtam	3.72545
Crtac1	5.38079
Crp	3.13432
Crispld2	5.32682
Crispld1	3.71742
Crisp4	2.48994
Crisp3	2.0908
Crisp2	2.41071
Crisp1	4.13206
Crip3	3.29058
Crim1	5.56196
Crhr2	4.3422
Crhr1	5.31137
Crhbp	3.1291
Crh	2.39987
Crem	5.14876
Creg2	3.13841
Creb5	3.20948
Creb3l4	3.73716
Crb1	5.14032
Cr2	4.03378
Cpz	4.40619
Cpxm2	4.14003
Cpt1b	4.78362
Cps1	3.77248
Cpne9	4.66168
Cpne8	4.98348
Cpne7	4.55936
Cpne4	2.92555
Cpn2	3.29327
Cpn1	5.59215
Cplx4	3.60032
Cplx3	4.05892
Cpeb3	5.3297
Cpeb2	5.54378
Cpeb1	5.14631
Cpb2	3.83858
Cpb1	4.00236
Cpa6	3.40108
Cpa5	2.86977
Cpa4	3.76032
Cpa3	3.77631
Cpa2	4.56334
Cpa1	4.18472
Cp	4.09947
Cox8b	4.98937
Cox4i2	5.02653
Cox17	3.75948
Coro6	4.09087
Coro2a	4.96391
Coro1a	5.4562
Corin	2.67201
Comp	4.4468
Colq	4.2506
Colec12	5.29782
Colec11	4.20474
Colec10	2.51937
Col9a3	5.41755
Col9a1	4.79432
Col8a2	3.7769
Col5a3	5.26942
Col4a6	4.4928
Col4a5	5.26013
Col4a4	3.42891
Col4a3	3.67569
Col24a1	2.18876
Col23a1	3.58843
Col19a1	3.66509
Col17a1	3.7666
Col15a1	4.72638
Col14a1	3.66698
Col13a1	5.31482
Col12a1	5.48887
Col11a2	4.42325
Col11a1	4.77555
Cobll1	4.78519
Cntnap4	4.33935
Cntnap2	4.2849
Cntnap1	3.52362
Cntn6	2.59496
Cntn4	2.92161
Cntn3	3.32815
Cntn2	4.87142
Cntn1	4.27467
Cnr2	3.39388
Cnr1	4.88675
Cnnm1	4.83494
Cnksr2	3.44483
Cnksr1	4.47284
Cnih3	3.54664
Cnih2	5.5205
Cngb3	2.67973
Cnga4	3.33781
Cnga2	3.77903
Cnga1	3.90819
Cnfn	4.07862
Cndp1	2.8236
Cnbp2	2.81283
Cmtm8	5.20881
Cmtm5	3.72524
Cmtm2b	4.1598
Cmtm1	3.81746
Cml5	2.88985
Cml3	3.3563
Cml2	4.63046
Cml1	4.93064
Cmbl	4.07256
Cmah	4.00278
Cma1	4.04041
Clstn2	5.32542
Clrn3	4.57992
Clrn1	4.99245
Clps	4.36425
Clnk	3.38081
Clmn	5.37471
Clip2	5.27156
Clic5	3.23756
Clic3	4.21389
Clgn	5.40083
Clec7a	3.79965
Clec5a	3.11205
Clec4n	2.75383
Clec4g	4.88395
Clec4f	5.13216
Clec4e	2.8283
Clec4b1$Clec4a2	2.29545
Clec4a3	2.55521
Clec4a2$Clec4a2	4.38545
Clec3b	5.36919
Clec2i	3.30249
Clec2h	2.5648
Clec2g	2.85504
Clec2e	5.26828
Clec2d	5.01351
Clec1b	2.80495
Clec1a	3.31089
Clec14a	3.07672
Cldnd2	3.64511
Cldn9	5.2386
Cldn8	2.54928
Cldn5	5.30418
Cldn23	2.66943
Cldn2	4.68223
Cldn19	3.90468
Cldn18	4.06815
Cldn16	4.4817
Cldn15	4.04687
Cldn14	5.02162
Cldn13	4.70414
Cldn11	3.84279
Cldn1	3.37283
Clcn1	5.03273
Clcf1	4.93372
Clca6$AI747448	3.84503
Clca5	2.60678
Clca4	4.87883
Clca3	2.80052
Clca2$Clca1	2.29987
Clca1$Clca1	2.48232
Ckmt2	2.99241
Ckm	5.5196
Cited4	4.91437
Cilp	3.1617
Ciita	3.99309
Cidec	2.83225
Cib2	4.58589
Chx10	4.61849
Chst9	2.2441
Chst8	4.12014
Chst4	3.0253
Chst3	5.25928
Chst2	4.41016
Chst11$Chst11	5.37353
Chst10	5.25184
Chrng	4.21151
Chrne	5.25681
Chrnb4	4.23379
Chrnb3	4.47891
Chrnb2	4.53089
Chrnb1	5.24112
Chrna7	5.59609
Chrna6	4.60822
Chrna5	3.0382
Chrna4	4.38759
Chrna3	3.66386
Chrna2	3.72147
Chrna1	4.25786
Chrm4	3.5172
Chrm3	3.30243
Chrm1	4.94352
Chrdl2	4.60961
Chrdl1	3.32178
Chodl	3.37469
Chn2	4.43061
Chml	4.23801
Chl1	2.8652
Chia	4.17607
Chi3l4$Chi3l3	3.4546
Chi3l3$Chi3l3	2.54956
Chi3l1	4.77787
Chgb	3.25764
Chga	5.43016
Chd5	5.38669
Chchd8	5.23724
Chat	4.07944
Chad	5.25597
Ch25h	5.11935
Cga	4.60648
Cftr	2.12862
Cflar$Cflar	5.32246
Cfi	4.37427
Cfhr1	2.27069
Cfh	3.08889
Cfd	4.30684
Cfc1	4.71299
Cfb	4.74573
Cetn1	2.94797
Ces7	3.98204
Ces6	3.59243
Ces5	3.09619
Ces3	2.83853
Ces2	4.38324
Ces1	3.04048
Cerkl	2.42615
Cerk	4.56089
Cer1	3.82139
Centg1	4.42016
Centd3	3.61095
Cenpo	5.5157
Cend1	4.55213
Cel	4.89801
Cecr6	5.39736
Ceacam9	4.66884
Ceacam20	5.18985
Ceacam2$Ceacam1	5.45408
Ceacam18	4.99056
Ceacam14	2.05335
Ceacam13	2.23287
Ceacam12	2.51698
Ceacam11	2.24175
Ceacam10	3.32668
Cdx4	2.80644
Cdx2	4.87675
Cdx1	4.47242
Cdrt4	4.42228
Cdkn2c	5.60954
Cdkl4	3.38858
Cdkl3	3.57701
Cdkl1	3.90769
Cdk5r2	3.72992
Cdk5r1	4.93896
Cdk3	5.17549
Cdh8	2.74607
Cdh7	2.36597
Cdh6	4.89826
Cdh5	3.57396
Cdh4	5.24285
Cdh26	4.78815
Cdh23	4.83252
Cdh18	2.49555
Cdh17	3.80803
Cdh16	4.71403
Cdh13	4.98036
Cdh10	3.45712
Cdgap	5.00305
Cdcp1	5.10073
Cdc14a$Cdc14a	4.6877
Cda	5.24946
Cd96	4.4792
Cd93	3.53536
Cd8a	3.87581
Cd86	3.84671
Cd84	3.3344
Cd83	2.94518
Cd80	4.80827
Cd79b	4.99379
Cd79a	5.39838
Cd72	4.65105
Cd70	3.71662
Cd7	5.37545
Cd69	2.49544
Cd6	4.97439
Cd5l	4.14788
Cd53	3.61234
Cd52	3.32793
Cd5	3.98533
Cd48	2.86808
Cd46	5.04845
Cd40lg	4.84922
Cd40	5.21659
Cd4	5.37807
Cd3g	2.87325
Cd3d	4.52362
Cd36	2.5299
Cd34	5.06052
Cd33	3.43653
Cd300lg	3.33205
Cd300lf	5.04021
Cd300lb	3.41107
Cd300a	3.30094
Cd28	2.95925
Cd274	4.35189
Cd27	2.97393
Cd247	3.36094
Cd244	3.07306
Cd226	2.39202
Cd22	5.15324
Cd209e	2.98216
Cd209d	4.45058
Cd209c	4.41172
Cd209b	4.06562
Cd209a	3.99775
Cd207	3.89345
Cd200r4	2.21222
Cd200r3	2.512
Cd200r1	3.34969
Cd200	3.73157
Cd2	3.87106
Cd1d2	4.31033
Cd19	5.06848
Cd180	3.90836
Cd177	2.9321
Cd164l2	4.37934
Cd163	2.44975
Cd160	4.61469
Cd14	4.80584
Cct6b	4.77566
Ccrl2	4.87357
Ccrl1	5.48028
Ccr9	3.24977
Ccr8	3.42543
Ccr7	3.74876
Ccr6	4.83254
Ccr5	2.70432
Ccr4	4.35288
Ccr3	2.71328
Ccr2	5.00426
Ccr1l1	3.47853
Ccr10	5.60573
Ccr1	3.27265
Ccnjl	4.73749
Ccnj	5.20961
Ccnb3	2.62126
Ccna1	3.68203
Ccl9	3.77433
Ccl8	4.15295
Ccl6	3.41132
Ccl5	4.68418
Ccl4	5.41976
Ccl3	4.46652
Ccl28	4.63241
Ccl25	5.4584
Ccl24	5.43874
Ccl22	4.66377
Ccl21a	3.84415
Ccl19	4.39442
Ccl17	5.24984
Ccl12	2.8085
Ccl11	3.21344
Ccl1	4.66381
Cckbr	5.47974
Cckar	2.44313
Cck	3.55834
Ccin	4.54761
Ccdc96	4.31759
Ccdc93	5.00357
Ccdc88b	5.00576
Ccdc87	4.62545
Ccdc85a	4.3025
Ccdc83	3.66928
Ccdc82	4.3927
Ccdc79	3.45026
Ccdc73	3.0607
Ccdc70	3.3002
Ccdc7	2.52319
Ccdc69	5.38939
Ccdc68	4.04189
Ccdc67	3.74573
Ccdc65	3.80667
Ccdc64b	4.38876
Ccdc60	5.0209
Ccdc57	4.09998
Ccdc54	2.9334
Ccdc46	2.96671
Ccdc39	2.76449
Ccdc38	3.21472
Ccdc33	5.5611
Ccdc28b	4.28666
Ccdc28a$Ccdc28a	5.10513
Ccdc25	3.58363
Ccdc134	5.207
Ccdc125	4.14472
Ccdc122	5.21118
Ccdc116	3.89527
Ccdc113	3.38384
Ccdc110	3.09627
Ccdc11	4.5652
Ccdc109b	5.56626
Ccdc108	3.52484
Ccdc103	4.56086
Ccbp2	4.69091
Ccbl1	4.6971
Ccbe1	4.42817
Cbx8	5.02366
Cbx1$Cbx1	5.31243
Cbr2	4.56446
Cbln4	2.78957
Cbln3	3.71127
Cbln2	3.89971
Cbfa2t3h	4.4562
Cav3	3.95766
Catsper3	3.54062
Catsper2	5.19876
Catsper1	4.1607
Casz1$Casz1	5.3531
Casr	4.79193
Casq1	5.54276
Casp4	3.62282
Casp14	3.8357
Casp12	4.77347
Casp1	2.85081
Caskin1	4.74341
Cartpt	3.25557
Carkl	3.93889
Carf	3.19735
Card14	5.40119
Card11	4.12242
Car9	5.20875
Car8$Car8	3.47076
Car7	4.92107
Car6	4.66794
Car5b	4.59612
Car5a	4.94078
Car15	5.37604
Car12	5.0676
Car10	3.40394
Car1	3.70681
Capza3	2.8116
Caps2	4.57884
Capn9	4.23119
Capn8	5.02721
Capn6	5.44508
Capn3	4.84803
Capn13	3.71043
Cap2	4.20454
Camp	4.18511
Camk4	4.84773
Camk2d	4.37273
Camk2a	5.10448
Camk1g	5.22337
Calr3	3.68942
Caln1	3.56834
Calml3	3.43685
Calm4	4.28377
Calcrl	4.00057
Calcr	3.14887
Calcb	3.65754
Calb1	2.80118
Cage1	2.70856
Cadps2	4.54705
Cadm2	2.30539
Cacng8	4.97704
Cacng6	4.37258
Cacng5	4.33209
Cacng4	4.9739
Cacng3	3.76076
Cacng1	3.62334
Cacnb4	2.82026
Cacnb2	3.85597
Cacnb1	4.95125
Cacna2d4	3.9484
Cacna2d3	3.42401
Cacna2d2$Cacna2d2	4.54269
Cacna2d1	5.29811
Cacna1s	4.46885
Cacna1h	4.03915
Cacna1g	5.25906
Cacna1f	4.97511
Cacna1d	4.98897
Cacna1c	3.89373
Cacna1b	4.89193
Cachd1	5.44781
Cabyr	3.61197
Cabp7	3.16493
Cabp5	4.22608
Cabp4	4.44992
Cabp2	5.35127
Cables1	4.74703
C920025E04Rik	4.49294
C920005C14Rik	3.52462
C9	3.35834
C8g	5.55071
C8b	4.97535
C8a	2.8179
C87499	3.843
C87436	4.81187
C86695	4.33973
C85627	3.37189
C79127	4.45738
C76566	4.50948
C730048C13Rik$C730048C13Rik	2.96777
C730036D15Rik	3.52863
C730034F03Rik	4.94186
C730027J19Rik	2.90637
C730007P19Rik	3.47995
C630035N08Rik	4.75473
C630007B19Rik	3.64268
C630004H02Rik	5.54837
C6	5.1928
C5ar1	3.92411
C4bp	3.92679
C430048L16Rik	4.97082
C3ar1	3.61251
C330043M08Rik	4.47627
C330027C09Rik	5.50487
C330011K17Rik	3.81301
C330005M16Rik	5.06701
C330001K17Rik	5.05657
C3	4.15277
C230095G01Rik	3.70965
C230094A16Rik	3.43285
C230086A09Rik	2.67556
C230078M08Rik	5.50876
C230071H18Rik	5.35036
C230021P08Rik	5.42684
C230013L11Rik	4.96239
C230004F18Rik	3.51173
C2	4.63325
C1r$C1r	4.62546
C1qtnf9	4.05651
C1qtnf7	2.74698
C1qtnf6	5.30862
C1qtnf4	4.75958
C1qtnf3	2.61709
C1qtnf2	3.87591
C1qtnf1	5.43258
C1ql3	4.35479
C1ql2	4.56122
C1ql1	5.07753
C1qc	3.75446
C1qb	3.22111
C1qa	4.10535
C130090K23Rik	4.12871
C130079G13Rik	2.35368
C130071C03Rik	2.76278
C130050O18Rik	3.76451
C130026L21Rik	5.10379
C130021I20Rik	4.98796
C030046E11Rik	4.91676
C030045D06Rik	5.46416
C030030A07Rik	2.47329
C030019I05Rik	3.4391
C030014M07Rik	5.32403
C030014K22Rik	4.51644
C030003D03Rik	4.99109
Bzrpl1	4.49322
Bzrap1	4.64193
Bves	5.5035
Butr1	3.71748
Bud31$Bud31	4.70002
Btnl9	2.81032
Btnl2	5.4575
Btn1a1	2.83926
Btla	3.80831
Btk	4.66149
Btg4	3.85669
Btc	3.68407
Bst1	3.66449
Bspry	5.47587
Bsnd	5.40248
Bsn	4.86169
Brunol6	3.02779
Brsk2	3.60502
Brs3	4.75456
Brdt	4.04045
Bpil2	2.34549
Bpil1	4.80348
Boll	4.95092
Boc	4.77069
Bnipl	4.46159
Bnc1	3.01791
Bmx	2.73468
Bmpr1b	4.21212
Bmper	5.08759
Bmp8b	4.77805
Bmp7	4.36487
Bmp6	5.19649
Bmp5	3.3468
Bmp2k	5.5075
Bmp2	3.70709
Bmp15	3.53036
Bmf	4.7055
Blr1	3.44565
Blk	4.6053
Birc1f	4.7358
Bin1	5.6043
Bik	4.76681
Bicd1	4.7991
Bhmt2	3.41147
Bhlhb8	5.20451
Bhlhb5	5.57038
Bhlhb4	4.10862
Bhlhb3	4.60494
Bfsp2	5.20185
Bfsp1	4.18438
Bex6	5.38725
Best2	5.22377
Bdkrb2	3.72839
Bdkrb1	4.64571
Bcorl1	4.94638
Bcmo1	4.21205
Bcl9l	5.42201
Bcl7a	5.49198
Bcl6b	4.448
Bcl6	4.89293
Bcl2l10	4.31816
Bcl2a1a	2.80346
Bcl2	4.77676
Bcl11b	4.90638
Bcl11a$Bcl11a	3.70025
Bche	3.97558
Bcdo2	4.00637
Bcas2	2.81019
Bcas1	5.43075
Bcan	4.4251
Bbs7	5.42735
Bbs12	4.93962
Bbs1	5.17978
Bbox1	4.36873
Batf2	5.44398
Barx2	4.51052
Barx1	5.29517
Barhl2	2.8526
Barhl1	4.10832
Bank1	3.11057
Bai3	2.95274
Bai2	5.49951
Bach2	5.07405
Bace2	3.50152
Baat	5.17039
Baalc	5.15564
BC107230	3.39366
BC100530	3.46671
BC094916	3.31494
BC089597	3.50533
BC085284	4.41662
BC072620	4.97
BC068281	5.30746
BC068157	4.98388
BC068110	5.05013
BC067047	5.53166
BC065085	5.12609
BC063749	4.97225
BC062127	5.25723
BC062115	5.39201
BC062109	3.59041
BC061194	2.30653
BC061039	3.36007
BC060632	4.86313
BC060267	3.5
BC057371	4.83527
BC057022	5.28448
BC055107	3.63406
BC054438	4.37619
BC054059	4.3222
BC053393	4.10451
BC052328	4.10569
BC052055	4.079
BC051628	3.62993
BC051142	4.60498
BC051019	2.62594
BC050789	3.21791
BC050777	3.17505
BC050078	4.65999
BC049762	4.69878
BC048679	4.5028
BC048671	2.31333
BC048599	2.89841
BC048562	3.7018
BC048546	3.89428
BC048507	4.20512
BC043301	4.54587
BC040758	3.49329
BC039632	3.64173
BC038479	4.68915
BC038167	3.76857
BC037703	5.28924
BC036313	5.47225
BC035537	4.9738
BC032204	4.12088
BC031901	3.52777
BC031748	5.57839
BC031353	5.46662
BC030500	3.91996
BC030499$BC030499	3.15171
BC030307	2.42071
BC030183	4.2134
BC029169	4.89312
BC027072	4.50978
BC027057	3.23432
BC026782	3.03175
BC026682	5.52786
BC026439	2.93176
BC025816	4.76509
BC025575$BC025575	4.85423
BC025546	5.33656
BC024997	5.13114
BC023179	4.37701
BC022687	5.29066
BC021891	3.49718
BC021785	3.7778
BC021608	4.80792
BC020535	3.92057
BC018465	4.78742
BC016579	2.70463
BC016548	3.14489
BC016495	4.51837
BC016201	5.13763
BC015286	2.78049
BC014805	4.29981
BC013712	5.58008
BC013672	3.32888
BC013481	5.35684
BC006779	5.05603
BC005764	5.48723
BC004044	5.471
BC003883	2.66219
BC002199	5.31203
BB220380	3.15482
B930095G15Rik	3.36311
B930037P14Rik	4.5364
B830045N13Rik	2.44238
B830017H08Rik	4.27571
B630019K06Rik	3.53127
B530045E10Rik	5.50837
B4galt7	5.43026
B4galt5	3.99309
B4galnt2	4.89431
B4galnt1	5.43846
B430306N03Rik	4.4376
B430211C08Rik	2.98703
B430119L13Rik	5.18091
B3gnt8	3.65648
B3gnt6	4.10143
B3gnt4	4.38734
B3gnt3	5.11525
B3gat2	2.42074
B3gat1	4.24953
B3galt5	5.1856
B3galt2	2.10357
B3galt1	3.48033
B230342M21Rik	3.68092
B230325K18Rik	4.12359
B230218L05Rik	2.82972
B230209C24Rik	4.14299
B230120H23Rik	4.54665
B230110C06Rik	4.0849
Azgp1	5.22366
Aytl1	4.53891
Avpr2	4.9565
Avpr1b	4.15707
Avpr1a	4.14725
Avp	4.79587
Avil	5.51927
Atxn7l1	4.73925
Atxn7	4.93656
Atxn1	4.40026
Atrnl1	3.21838
Atp8b4	3.15186
Atp8b1	2.70109
Atp8a2	4.82344
Atp8a1	5.34917
Atp7b	4.33917
Atp6v1g2	4.66805
Atp6v1e2	4.80249
Atp6v1c2	4.23541
Atp6v1b1	3.98888
Atp6v0d2	2.90934
Atp6v0a4	3.7068
Atp2b4	4.4508
Atp2b3	4.84086
Atp2b2	4.00524
Atp2a1	5.42852
Atp1b4	2.55829
Atp1a3	4.53518
Atp1a2	3.9667
Atp13a5	2.52449
Atp13a4	3.41408
Atp12a	4.74562
Atp10b	4.48265
Atp10a	3.74082
Atoh1	5.079
Atg9b	4.59595
Atg4c	5.50962
Atg10	4.75605
Atf7	4.85486
Atcay	4.84752
Atad4	4.52837
Astn2	3.26443
Astn1	3.09455
Astl	4.4787
Asprv1	4.59882
Aspn	2.90904
Asphd1	5.58558
Aspa	5.40412
Asgr2	3.79266
Asgr1	3.41238
Ascl3	4.856
Ascl2	4.02755
Ascl1	3.09629
Asb9	4.28804
Asb5	3.29296
Asb4	3.52767
Asb2	4.58758
Asb18	3.13897
Asb17	2.64962
Asb16	5.42357
Asb15	2.88458
Asb14	2.85438
Asb13	5.02653
Asb12	3.01174
Asb11	4.04416
Asb10	4.75272
Asah3	4.26203
Asah2	4.12587
Arx	5.59809
Arts1	4.11849
Artn	4.58925
Art5	5.02638
Art4	3.67916
Art3	2.95667
Art2b	3.04932
Art2a	2.768
Art1	5.54085
Arsk	5.34932
Arsj	3.59826
Arsg	3.12079
Arsb	5.12944
Arrdc5	3.74869
Arrb1	4.71146
Arr3	4.78635
Arpp21	3.02436
Arpm1	4.20804
Arntl2	5.40771
Arnt2	5.31326
Armcx6	5.57672
Armc7	5.58998
Armc4	2.96219
Armc3	3.12779
Armc2	4.37506
Armc1$Armc1	4.78559
Arl10	4.67833
Arhgef9	3.32175
Arhgef6	5.28817
Arhgef4	5.58913
Arhgef19	5.38177
Arhgef15	4.61979
Arhgef10	5.48945
Arhgap6	3.43499
Arhgap4	4.57731
Arhgap26	4.26107
Arhgap25	4.31229
Arhgap24	4.70822
Arhgap20	3.38247
Arhgap19	5.1157
Arhgap18	4.23238
Arhgap15	3.14906
Arg1	3.89377
Areg	4.08046
Ar	4.41104
Aqp9	4.46027
Aqp8	5.28247
Aqp7	3.9402
Aqp6	4.60664
Aqp4	3.53774
Aqp2	5.28102
Aqp11	5.03937
Aqp1	5.28999
Apon	5.26544
Apoh	4.27007
Apof	3.46485
Apoc4	5.47205
Apoc3	3.3935
Apoc2	3.80223
Apobec4	3.47738
Apob48r	5.45149
Apob	4.54322
Apoa5	5.32254
Apoa4	4.18384
Apoa1	3.35713
Apcs	5.46168
Apcdd1	5.53642
Apc2	4.89208
Apbh	3.31443
Apbb1ip	5.22611
Apba3	2.78051
Apba2bp	5.53603
Apba2	5.07838
Apba1	5.29538
Ap3m2	5.43009
Ap3b2	5.43865
Aox4	3.80145
Aox3	3.57791
Aox1	4.3289
Aoc3	4.5026
Aoah	4.92104
Anxa9	3.63126
Anxa13	2.76567
Anxa10	3.18215
Anubl1	4.1419
Antxr2	4.6395
Ankzf1$Ankzf1	5.01117
Anks4b	4.59989
Anks3	4.83849
Ankrd7	3.10886
Ankrd56	5.2131
Ankrd55	3.22541
Ankrd52	3.67284
Ankrd5	3.37245
Ankrd44	5.303
Ankrd43	2.17661
Ankrd42	2.9489
Ankrd36	5.25015
Ankrd34	5.04064
Ankrd33	4.24269
Ankrd23	5.55533
Ankrd22	4.10737
Ankrd13d	5.37072
Ank2	3.92051
Ank1	5.3388
Angptl4	2.43448
Angptl3	3.11348
Angptl1	4.30537
Angpt4	4.69922
Angpt2	4.55464
Angpt1	4.1642
Ang4	4.19845
Ang2	3.94215
Ang	4.02735
Amy1	2.64852
Ampd1	3.33518
Amigo2	3.92887
Amigo1	4.75642
Amelx	4.75439
Ambp	3.83792
Ambn	2.75583
Alx4	4.74885
Alx3	4.50861
Alx1	2.68702
Als2cr12	4.0506
Als2cr11	2.45972
Alpi	5.22569
Alox8	3.48068
Alox15	4.70082
Alox12e	5.04916
Alox12b	4.04519
Alox12	4.13233
Allc	5.37193
Alk	4.374
Aldob	4.38114
Aldh8a1	4.6676
Aldh3a1	5.49151
Aldh1a7	3.50339
Aldh1a3	4.42587
Aldh1a2	5.41741
Aldh1a1	3.24971
Alcam	5.56546
Alb	4.01006
Alas2	3.75808
Akr1d1	3.26828
Akr1c6	3.96524
Akr1c21	4.49658
Akr1c20	2.81402
Akr1c19	3.5926
Akr1c14	3.16166
Akr1c13$Akr1c12	4.65288
Akr1c12$Akr1c12	4.25423
Akr1b7	4.15382
Akp3	4.45071
Akap6	4.69727
Akap4	4.37274
Akap3	4.41534
Akap14	4.11506
Ak5	5.26295
Ajap1	4.03015
Aipl1	5.13413
Aifm3	5.19613
Aicda	3.9452
Ahsg	5.3399
Ahrr	3.73013
Agxt2l1	3.7965
Agxt2	2.5527
Agxt	5.07184
Agtrl1	4.01501
Agtr2	2.46486
Agtr1b	3.61535
Agtr1a	4.87403
Agt	5.3877
Agr3	2.71054
Agr2	2.65528
Agmat	5.19978
Ager	5.17783
Agbl3	3.32815
Afp	3.7984
Afmid	4.80189
Afm	5.39452
Aff2	4.06828
Afap1l1	4.59399
Adrbk2	4.22836
Adrb2	4.8193
Adrb1	3.02812
Adra2c	4.97926
Adra2b	4.42018
Adra2a$Adra2a	4.07466
Adra1b	4.83245
Adra1a	4.16291
Adprhl1	5.31736
Adora3	4.3813
Adora2b	5.56937
Adora1	4.31227
Admr	3.71349
Adipoq	2.93046
Adhfe1	4.16512
Adh7	5.43393
Adh6a	3.63115
Adh4	4.30173
Adh1	4.8863
Add2	4.90585
Adcyap1r1	5.24978
Adcyap1	3.54109
Adcy9	5.17493
Adcy8	3.01949
Adcy7	4.072
Adcy5$Adcy5	3.91512
Adcy4	4.73019
Adcy1	4.54644
Adck2	5.23352
Adarb2	3.83433
Adamtsl5	5.53127
Adamtsl1	4.44522
Adamts7	5.05272
Adamts6	2.8985
Adamts5	4.65851
Adamts4	5.09455
Adamts3	3.00216
Adamts20	2.63756
Adamts2	5.43129
Adamts19	2.96245
Adamts18	2.84536
Adamts15	4.39019
Adamts12	3.51867
Adamts1	5.44012
Adamdec1	3.75652
Adam8	5.10995
Adam7	3.98528
Adam5	2.32571
Adam34	2.6058
Adam33	5.02062
Adam32	3.0032
Adam3	3.1789
Adam28	3.74814
Adam26a	2.86724
Adam25	2.18216
Adam24	3.08746
Adam21	5.34537
Adam2	3.07867
Adam1b	4.01752
Adam1a	4.94713
Adam18	3.32569
Adam12	4.10497
Adam11	5.12025
Adad1	2.92567
Acvrl1	4.02233
Acvr1c	3.68187
Actrt2	3.19784
Actrt1	4.43421
Actl7a	4.77245
Actl6b	3.39451
Actg2	5.19324
Actc1	4.41151
Acta2	3.19437
Acss1	3.82327
Acsm3	4.1127
Acsm2	4.17421
Acsm1	3.83235
Acsl6	4.85777
Acsbg2	4.8111
Acsbg1	4.88336
Acrv1	3.51122
Acr	5.00659
Acpp	4.41657
Acpl2	5.3356
Acoxl	4.94645
Acox3	4.83909
Acox2	4.38707
Acot6	4.71932
Acot5	2.81682
Acot4	3.70992
Acot12	4.54951
Ache	3.80199
Ace2	3.82542
Accn5	3.09815
Accn4	4.61775
Accn3	3.16107
Accn1	4.2661
Abtb2	5.28464
Abra	2.90984
Abpd	2.78022
Abpb	2.67504
Abp1	4.9134
Abo	3.40644
Ablim3	3.35208
Ablim1	4.83655
Abi3bp	2.47995
Abi3	5.50087
Abhd9	4.99402
Abhd7	3.78667
Abhd3	4.57149
Abhd2	5.29384
Abcg5	3.25224
Abcg3	4.30676
Abcd2	3.01151
Abcc9	4.16309
Abcc8	4.47084
Abcc6	3.30102
Abcc3	4.35974
Abcc12	3.52716
Abcc10	5.22778
Abcb11	4.41754
Abca9	3.80584
Abca8b	3.80374
Abca8a	3.30101
Abca6	3.06051
Abca5	5.60941
Abca4	4.29878
Abca16	2.52563
Abca14	2.44649
Abca13	3.01356
Abat	4.8962
Aatk	5.42485
Aadat	4.41962
Aadac	3.86593
AY702103	3.86457
AY702102	2.50054
AY074887	3.18077
AY026312	3.88976
AW551984	4.29086
AW146299	4.69941
AW146242	5.09497
AW125753	5.08674
AW124722	5.48061
AW061290	4.73542
AW049604	5.35326
AV249152	3.85217
AU042651	3.76504
AU021092	5.46985
AU021034	4.38624
AU017455	4.51323
AU015228	3.48819
AK220484	5.43893
AK162044	4.67576
AK129341	5.17047
AI851790	3.55214
AI842396	5.11099
AI747448$AI747448	2.44473
AI747448	2.256
AI646023	3.15377
AI593442	3.46757
AI586015	2.75501
AI451617$AI451617	3.3212
AI451557	3.35726
AI429214	5.33067
AI427515	4.38141
AI317395$2010001E11Rik	2.9022
AF529169	4.64601
AF366264	2.66504
AB124611	3.68904
AA986860	3.0379
AA536749	4.60025
AA415398	4.38946
AA407270	4.41673
AA388235	5.28902
A930038C07Rik	4.71571
A930025D01Rik	5.55446
A930018P22Rik	3.64956
A930017N06Rik	3.74409
A930016P21Rik	5.55437
A930012O16Rik	4.01106
A930008G19Rik	5.30317
A930006D11Rik	3.81877
A930005I04Rik	3.37097
A930002I21Rik	3.3088
A930001M12Rik	4.45974
A830091I15Rik	5.27967
A830059I20Rik	5.07542
A830053O21Rik	4.63924
A830043J08Rik	2.73671
A830039N20Rik	3.27756
A830036E02Rik	3.64259
A830018L16Rik	3.51749
A830006F12Rik	2.96055
A730037C10Rik	5.33264
A730034C02	4.45198
A730017C20Rik	3.53967
A730011L01Rik	4.98453
A630095E13Rik	2.48624
A630055G03Rik	5.12955
A630023P12Rik	3.63573
A630005I04Rik	4.90805
A530088I07Rik	4.24079
A530088H08Rik	4.11066
A530065I17Rik	5.08298
A530023O14Rik	4.16419
A530016O06Rik	2.27255
A530016L24Rik	4.11547
A4gnt	4.48273
A430107P09Rik	2.84279
A430107O13Rik	4.39887
A430107D22Rik	3.9107
A430033K04Rik	5.54783
A430010J10Rik	2.46781
A330104H05Rik	2.7769
A330102K23Rik	4.33579
A330049M08Rik	4.62834
A330021E22Rik	4.02903
A2bp1	3.50929
A230107C01Rik$1700067C01Rik	4.48922
