Gene	Expr0
Polr2d	9.83939
Polr2f	9.98111
Polr2g	10.6772
Polr2i	10.9582
Polr2j	9.63531
Polr2k	10.3119
Pom121	10.0264
Porcn	9.96692
Ppia	13.6595
Ppib	11.7925
Ppic	9.05061
Ppil1	9.57169
Ppp1ca	11.8844
Ppp1r11	9.04452
Ppp1r14b	10.1282
Ppp1r15b	9.44578
Ppp1r8	10.1192
Ppp2ca	11.0686
Ppp2r2a	9.75533
Ppp2r2d	9.40469
Ppp2r5c	10.117
Ppp4c	10.3527
Pprc1	10.2397
Pqbp1$LOC631302	9.26067
Prdx1	13.1298
Prdx2	10.7546
Prdx3	9.45824
Prdx4	10.2588
Prdx5	9.48513
Prkar1a	9.42917
Prmt1	11.8811
Prpf19	10.436
Prps1$AU021838	11.7856
Prps2	9.48454
Prr13	9.93176
Psat1	11.4039
Pscd2	9.29751
Psip1	9.47821
Psma2	12.3871
Psma3$LOC100038973	11.9171
Psma4	12.2836
Psma5$EG666974	11.133
Psma7	10.8726
Psmb1	10.9296
Psmb3	11.4646
Psmb4	12.2038
Psmb5	11.5517
Psmb7	12.2735
Psmc1$LOC240657	10.8685
Psmc4	11.2516
Psmc6	10.7803
Psmd12	11.2776
Psmd14	11.9386
Psmd2$EG432448	10.6551
Psmd5	9.95408
Psmd6	11.1585
Psme2	9.53743
Psme3	9.20795
Psme4	9.51469
Psrc1	10.0353
Ptbp1	10.8566
Pten	9.37848
Ptges3	12.3736
Ptms	9.62314
Ptp4a1$EG667723	9.6303
Ptplad1	9.26349
Ptpmt1	9.47148
Ptpn2	9.59301
Ptprf	9.38783
Pttg1	10.5334
Puf60	10.0063
Pum2	9.24832
Pwp1	9.78689
Pycr1	9.60861
Qtrt1	9.17597
RP23-24J10.5	13.4727
Rab1	11.1661
Rab10	9.60333
Rab11a	9.82211
Rab2	9.68266
Rab5a	10.5788
Rab6	10.19
Rab7	10.4098
Rac1	10.2592
Rad21	10.6605
Rad23b	9.81186
Rad51	10.5925
Rae1	9.40302
Raf1	9.64562
Ranbp1	12.7082
Ranbp2	9.53774
Rap1a	9.90847
Rarg	9.90193
Rars	11.0995
Rars2	9.76692
Rbbp7	12.5246
Rbm13	10.4731
Rbm25	9.46391
Rbms1	9.57084
Rbpms2	11.5359
Rbx1$LOC100043674	10.7507
Rcc2$LOC100047340	11.12
Rchy1	9.57287
Rdbp	9.74328
Reep5	9.08426
Reps1	9.12545
Rest	10.0845
Rex2$LOC100041379	12.0666
Rfc1	9.55897
Rfc2	10.0533
Rhob	9.09094
Rhox5	12.0545
Riok3	9.30798
Rmnd5b	9.53329
Rnaseh2a	9.82388
Rnaseh2c	9.0556
Rnaset2a	10.1462
Rnaset2a$Rnaset2a	9.45659
Rnf111	9.1621
Rnf149	9.96872
Rnf181	9.78222
Rnf2	10.2062
Rnf4	10.1198
Rnf44	10.29
Rnf5	9.21639
Rnmt	9.29635
Rnuxa	10.1316
Rpa2	9.89744
Rpa3	10.3673
Rpap3	9.03981
Rpl12$EG241053	13.3027
Rpl13a$LOC638236	13.0103
Rpl14$LOC100040970	11.9368
Rpl15$LOC100039748	12.8758
Rpl18a	13.5542
Rpl26	13.9239
Rpl32	12.8157
Rpl34	13.1033
Rpl39l	10.8793
Rpl4	13.7042
Rpl6	13.2351
Rpl7	12.6253
Rpl7a	13.6539
Rplp1	13.7105
Rpn1	10.5936
Rpn2	9.93028
Rpo1-1	10.5309
Rpp30	9.44634
Rps11	13.2438
Rps19	12.5427
Rps19bp1	9.5167
Rps25	9.53839
Rps26	13.4961
Rps3	12.1247
Rps5	13.4246
Rps6ka1	9.571
Rps6ka6	9.85681
Rpsa$LOC100040633	12.9646
Rraga	9.87097
Rras2	9.43763
Rrm2	11.2484
Rrn3	10.0858
Rrp1	9.92942
Rrp15	10.1539
Rrp9	10.0719
Rrs1	10.5457
Rsl1d1	11.2257
Rtn3	9.84812
Ruvbl1	10.4628
Ruvbl2	11.3995
Rwdd1	9.55748
Rybp$EG628746	10.9281
S100a10	9.87472
Sae2	11.8327
Sap30	11.3492
Sar1a	9.59258
Sar1b	10.2678
Sars	11.1204
Sat1	10.1876
Sbds	9.45036
Sc4mol	9.23092
Scd2	10.2653
Scotin	9.26582
Scpep1	10.7304
Sdha	10.7239
Sdhb	11.0615
Sdhc	10.1031
Sdhd	10.4991
Sec11a	9.71974
Sec22b	9.03724
Sec23a	9.40347
Sec61a1	9.87829
Senp3	11.9734
Sephs2	9.98933
Sepw1	9.87928
Serinc1	9.48056
Serpine1	10.1311
Serpinh1	9.28065
Setd8	9.09765
Setx	10.0404
Sf3a3	10.1853
Sf3b1	10.7259
Sf3b2	9.59455
Sf3b3	10.6353
Sf3b5	10.9585
Sfrs10	11.2494
Sfrs11	10.0216
Sfrs5	11.952
Sfrs7	9.77531
Sfxn1	10.3614
Sgol1	9.36738
Sh3bgrl3	10.4772
Shcbp1	10.3461
Shfm1	11.0827
Shkbp1	9.34613
Skil	10.1799
Skp1a	11.8948
Slbp$EG666976	9.87145
Slc19a2	9.16635
Slc25a1	9.06685
Slc25a11	9.29088
Slc25a20	9.69257
Slc25a3	11.7263
Slc25a36	9.78524
Slc25a39	9.45909
Slc25a5$EG433923	11.9426
Slc29a1	9.74432
Slc2a1	12.3854
Slc2a3	10.4376
Slc30a5	9.23002
Slc35b1	9.43276
Slc38a2	9.67109
Slc38a4	9.32321
Slc39a10	9.40257
Slc3a2	10.6839
Slc6a8	10.1023
Slc7a1	9.4785
Slc9a3r1	9.22862
Smarca4	9.72369
Smarcb1	9.36397
Smc1a	9.51216
Smc2	9.56685
Smc3	9.61332
Smndc1$LOC545792	9.33051
Smu1	10.7443
Smyd2	9.12172
Snapap	9.12367
Snf8	9.77244
Snrpa	10.8389
Snrpb2	10.4762
Snrpd2	12.1546
Snrpg$EG666609	11.9487
Snrpn	10.4913
Snx3	11.5707
Socs3	9.28369
Sod1$EG667310	11.4738
Sod2	10.6964
Son	9.10242
Sox2	12.0294
Spin1$LOC100046080	10.214
Spnb2	9.23384
Spp1	12.8903
Sqstm1	9.80777
Sra1	10.3306
Srgn	9.47687
Srp14	10.3382
Srp9	10.3917
Srpk1	9.50441
Srpr	9.68354
Srrm1	9.06439
Ss18	9.55782
Ssb	10.2413
Ssr2	10.4086
Ssrp1	11.0722
Ssu72	9.70922
St13	10.7875
Stag2	9.45235
Stard3nl	9.34814
Stk24	9.08938
Stoml2	10.4276
Strap	10.2387
Strn4	9.56903
Stub1	10.2418
Sub1	11.5252
Sucla2	9.71749
Suclg1	10.6095
Sugt1	11.0271
Sulf2	10.1203
Sumo1	11.8231
Supt16h	10.638
Supt5h	10.5402
Syf2	9.04256
Tacc2	9.34836
Taf13	9.91617
Tagln	9.8909
Tardbp	10.0787
Tbc1d10b	9.77534
Tbc1d15	9.25377
Tbca$EG620313	11.4713
Tbcb	10.7326
Tbl1x	9.19805
Tbrg1	11.3598
Tcea1	10.9465
Tceb2$LOC638798	11.7523
Tcf15	10.8276
Tcf3	9.41705
Tcfe3	9.96734
Tcl1	9.80777
Tcp1	12.5852
Tdh	11.6128
Tegt	9.95077
Tera	10.7313
Tex19	11.7213
Tfdp1	10.3023
Tfg	9.67457
Tfrc	9.48314
Thoc2	9.24701
Thoc4$Refbp2	10.394
Tial1	9.09671
Timm17b	9.64817
Timm44	9.31789
Timm8b	10.4063
Timp2	9.14488
Tipin	12.0589
Tkt	10.6241
Tm9sf3	9.12464
Tmed10$LOC100042773	10.0217
Tmed9	10.0191
Tmem107	9.22674
Tmem11	9.58561
Tmem126a	10.7842
Tmem147	10.0515
Tmem14c	9.23031
Tmem165	10.6247
Tmem188	9.41391
Tmem39a	9.3142
Tmem4	10.0403
Tmem5	9.08838
Tmem55b	9.57314
Tmem93	9.7998
Tmpo	9.65073
Tnpo1	10.2878
Tns3	10.0558
Tomm34	9.65697
Tomm40	10.7562
Tomm7	11.0505
Tomm70a	10.2234
Top1	9.84224
Tpd52	9.68014
Tpd52l2	9.22368
Tpi1	11.7096
Tpm3	10.8262
Tpm4	10.1832
Tpr$LOC100043998	9.65595
Tpst1	9.06313
Tpte2	9.16168
Tpx2	9.4935
Tram1	9.3931
Trap1	10.3639
Trappc2l	9.60611
Trim28	12.6302
Trim59$LOC630539	10.7062
Trip12	10.4454
Trp53inp1	10.6118
Tsen34	10.0293
Tsg101	9.80834
Ttrap	10.3175
Tuba4a	10.9537
Tubb6	9.41745
Twf1	9.39741
Txn1	12.1502
Txndc1	9.30969
Txndc12	9.54952
Txndc5	9.36914
Txnip	10.4362
Txnl1	10.5743
U2af2	10.4743
Ubac1	10.1897
Ube1x	11.577
Ube2a	11.2059
Ube2b	9.14813
Ube2c	12.424
Ube2d3$LOC100041484	11.4628
Ube2f	9.13408
Ube2j2	9.42429
Ube2l3$LOC100040961	10.6517
Ube2n	10.0964
Ube2v1	10.3341
Ubr5	10.9571
Uchl1	9.31835
Uchl5	10.323
Ucp2	10.4346
Uimc1	9.35383
Unc84a	9.19221
Upf3a	9.1038
Upp1	12.0528
Uqcr	11.0595
Uqcrb$LOC100040778	12.779
Uqcrfs1	10.6597
Uqcrh	10.941
Usmg5	10.3721
Usp10	10.4993
Usp14	9.87794
Usp22	9.56144
Usp5	9.23395
Usp7	9.43284
Usp9x	9.89197
Uspl1	9.84466
Utp11l	9.2223
Vapa	11.1491
Vars	9.71907
Vasp	9.90887
Vbp1	12.0877
Vdac1	12.1551
Vdac2	12.2914
Vdac3	11.1973
Vdp	9.9804
Vim	11.7903
Vkorc1	9.66441
Vps25	9.64238
Vps26a	9.47434
Vps28	10.1875
Vps35	10.6738
Vps41	9.0912
Vps4b	9.56124
Vta1	9.06869
Vti1b	10.2479
Wbp11	9.86717
Wbp5	12.0833
Wbscr22	9.1723
Wdr1	9.65812
Wdr12	9.66341
Wdr3	10.174
Wdr36	9.61818
Wdr45	9.15893
Wdr45l	10.3043
Wdr61	10.2848
Wdr74	10.2828
Wdr75	9.61538
Wdr77	10.4203
Wdr82	10.384
Wdsof1	10.2355
Wtap$LOC100043168	10.3574
Wtip	9.6466
Xlr4c$LOC100044048	9.64297
Xpot	10.1091
Xrn2	9.17782
Yap1	9.61486
Yars	9.26255
Yif1a	9.90216
Yif1b	9.86068
Yme1l1	9.31595
Ythdf2	9.90541
Ywhah	10.829
Ywhaq$LOC100039786	10.9005
Ywhaz$LOC100043062	11.1144
Yy1	9.88484
Zc3h11a	10.0799
Zc3h14	9.63501
Zc3h15	10.3787
Zdhhc12	9.24406
Zfand6	9.99842
Zfp207	9.49076
Zfp330	10.1694
Zfp364	9.31959
Zfp42	12.6725
Zfp445	9.48786
Zfp57	9.74157
Zfp639	9.04576
Zfp706$LOC100042741	10.075
Zmat3	9.61814
Zmpste24	9.10683
Znrd1	10.5371
l7Rn6	10.3957
rp9	9.54926
Dummy0	-100
Slc39a12	2.71788
Slc39a2	3.9525
Slc39a5	5.06397
Slc44a3	3.52425
Slc44a4	6.39711
Slc46a2	3.12482
Slc46a3	4.65816
Slc4a10	3.0679
Slc4a3	5.41303
Slc4a4	4.81863
Slc4a8	5.30783
Slc4a9	4.4354
Slc5a10	5.57179
Slc5a12	2.6237
Slc5a3	4.56722
Slc5a4a	3.6841
Slc5a4b	4.93089
Slc5a5	5.03827
Slc5a6	5.43078
Slc5a8	3.20068
Slc5a9	3.91444
Slc6a1	5.57559
Slc6a11	3.8811
Slc6a13	4.54591
Slc6a14	2.78868
Slc6a19	4.45608
Slc6a3	4.13438
Slc6a4	4.82516
Slc6a5$LOC677366	4.20401
Slc7a10	4.49931
Slc7a11	3.7376
Slc7a13	4.38635
Slc7a2	3.80487
Slc7a8	3.31261
Slc8a1	3.09004
Slc8a2	4.28738
Slc8a3	4.35142
Slc9a2	2.96472
Slc9a4	2.80975
Slc9a8	5.40392
Slc9a9	3.19478
Slco1b2	3.04249
Slco1c1	2.96163
Slco4c1	4.35822
Slco5a1	5.03008
Slco6b1	2.72287
Slco6c1	3.27232
Slfn10	2.79236
Slfn3$Slfn3	2.74365
Slfn5	3.23024
Slfn8	4.43063
Slfn9	5.63025
Slfnl1	5.45154
Slit1	5.40783
Slitrk1	2.70904
Slitrk2	4.82361
Slitrk5	3.79871
Slitrk6	3.75433
Slmo1	5.85926
Sln	3.49915
Smg6	6.06955
Smpdl3a	4.76867
Smpx	2.51221
Smr2	4.77852
Smtnl1	5.68775
Smyd1	5.25974
Snai3	5.9286
Snap25	2.66623
Snapc5	3.04223
Snca	4.4317
Snf1lk	5.80467
Sntb1	4.62424
Snx22	5.05512
Snx26	4.38472
Soat2	4.98841
Socs1	5.31419
Sod3	4.65293
Sohlh1	4.65193
Sorbs2	4.52689
Sorcs2	5.09753
Sostdc1	3.70152
Sox1	4.51572
Sox17	5.53716
Sox6	4.2484
Sox7	4.61318
Sox9	4.64294
Sp4	5.44964
Spaca3	4.71686
Spag1	5.45546
Spag8	5.08418
Sparcl1	3.86704
Spata16	4.02597
Spata17	4.28117
Spata19	2.80153
Spata2L	5.13114
Spata3	4.77412
Spatc1	3.27383
Speg	4.81881
Spem1	5.3941
Spert	4.73005
Spg3a	4.95848
Sphk1	5.22621
Spib	4.08334
Spink10	4.71634
Spink12	3.80271
Spink4	4.67322
Spink5	2.53301
Spink8	3.84713
Spint4	3.93883
Spnb3	6.32878
Spo11	4.09839
Spock1	3.90648
Spock3	2.33957
Spon1	3.75546
Spred3	4.78807
Sprn	3.6106
Sprr1b	2.8161
Sprr2f	2.61536
Sprr2i	3.25475
Spry3	3.00106
Spt1	2.58912
Spt2	2.54345
Spz1	5.33841
Srd5a2l2	2.62837
Srl	6.36344
Srpk3	3.33136
Srpx	4.03289
Srpx2	4.73073
Srr	5.13923
Srrp	2.75074
Sstr1	3.37589
Sstr2	4.15287
Sstr3	4.49867
Sstr4	4.38533
Sstr5	5.01543
St18	3.01741
St3gal1	4.41065
St3gal6	4.05715
St6gal2	2.13284
St6galnac1	2.62595
St6galnac2	4.57968
St6galnac3	4.56401
St6galnac5	3.34155
St8sia3	5.04934
St8sia4	3.69771
St8sia5	4.99706
St8sia6	4.26109
Stab1	4.66029
Stac	3.70446
Stac2	6.18428
Stac3	4.89099
Star	4.94824
Stard6	5.64125
Stard7	4.88031
Stau2	6.10576
Stbd1	4.00697
Stc1	5.42265
Steap4	4.38448
Stfa2l1	2.22034
Stfa3	2.61442
Stk22s1	5.52121
Stk32c	4.25593
Stk39	4.98655
Stox2	5.48949
Stra6	4.97159
Strc	4.32361
Stx19	3.70563
Stx1a	5.73361
Stx1b1	4.03504
Stxbp5	4.56908
Stxbp6	3.93743
Styk1	4.52572
Styxl1	4.57754
Sucnr1	2.63325
Sult1b1	2.56751
Sult1d1	2.57373
Sult1e1	3.09985
Sult2b1	4.462
Sumo3	3.24372
Surf2	6.05481
Susd3	4.87535
Susd4	6.30316
Sv2b	4.02317
Sval1	2.26875
Svs2	2.44771
Svs5	4.74855
Svs6	2.56672
Svs7	2.45166
Sycn	5.00513
Sycp2	3.38274
Syn2	3.68784
Syn3	4.66194
Sync	4.59455
Syne1	4.90513
Syngr3	5.33225
Syngr4	5.64741
Synpo2l	2.31686
Syp	5.26182
Sypl2	4.8835
Syt13	4.46821
Syt16	2.29515
Syt3	5.41976
Syt4	4.33569
Syt5	5.98902
Syt6	3.95732
Syt7	5.15929
T2bp	4.86217
Taar1	3.76644
Tac1	3.97892
Tac2	3.9307
Tacr1	4.94466
Tacr3	4.97631
Taf15	5.13592
Taf9b	5.97972
Tal2	3.87919
Tap1	4.8652
Tap2	5.47126
Tapbpl	4.74507
Tas1r1	5.45443
Tas1r2	5.61558
Tas2r105	2.80913
Tas2r108	4.889
Tas2r119	3.53502
Tbc1d21	2.9011
Tbc1d24	6.08819
Tbc1d4	5.07191
Tbc1d8	6.44742
Tbr1	2.39888
Tbx2	3.41946
Tbx20	3.69421
Tbx22	2.51446
Tbx4	4.66283
Tbx6	3.96827
Tbxas1	5.14602
Tcea2	6.21857
Tceal3	5.63786
Tcf1	4.01314
Tcf2	4.78426
Tcf21	3.84653
Tcf23	3.92814
Tcfap2b	3.24161
Tcfap2d	3.56512
Tcfap2e	3.62888
Tcfec	4.14659
Tctex1d1	2.54049
Tdrd1	3.54905
Tecta	4.59717
Tectb	3.40477
Tekt1	5.86522
Tekt2	4.95657
Tekt3	4.46058
Tekt5	4.24738
Terf2ip	6.20975
Tert	5.4547
Tesp1	4.30836
Tesp2	4.13415
Tessp2	4.66241
Tex101	4.1532
Tex13	5.54027
Tex18	2.99824
Tex24	2.79202
Tff2	5.29153
Tg	4.28074
Tgfb2	4.36809
Tgfb3	5.24987
Tgfbi	5.64274
Tgm6	4.06194
Th	4.40232
Tha1	5.02357
Thbs4	4.15056
Theg	4.59583
Thpo	5.37112
Thrb	4.10568
Thsd1	5.04576
Thsd7b	4.68979
Tiaf2	5.29004
Tie1	3.67387
Tigd3	6.13877
Tigd5	4.80657
Timd2	4.51874
Timd4	3.28788
Tinag	3.49199
Tjp3	6.16639
Tktl2	3.94876
Tle2	4.4483
Tll1	4.08166
Tlr12	5.05413
Tlr3	3.31487
Tlr6	5.19611
Tlr7	3.91636
Tlr8	4.97615
Tm4sf5	6.06815
Tmc1	3.65293
Tmc5	4.11019
Tmc7	5.73051
Tmcc2	5.88673
Tmco4	5.69886
Tmco5	3.15906
Tmeff2	4.5246
Tmem10	4.61517
Tmem100	3.39219
Tmem103	5.373
Tmem104	3.60885
Tmem108$LOC100045503	5.03107
Tmem116	5.23323
Tmem118	5.02893
Tmem125	5.05839
Tmem130	3.58923
Tmem139	4.31901
Tmem140	4.31363
Tmem142b	4.79377
Tmem154	3.20725
Tmem166	4.76098
Tmem169	3.25411
Tmem16d	3.1807
Tmem16j	6.38492
Tmem17	4.24304
Tmem174	3.55278
Tmem178	3.47106
Tmem182	3.10349
Tmem26	2.52593
Tmem27	2.22939
Tmem28	3.15564
Tmem38a	5.4541
Tmem44	4.26545
Tmem46	5.00635
Tmem54	4.35669
Tmem56	3.01974
Tmem59	2.44471
Tmem67	3.85591
Tmem71	3.71814
Tmem74	3.61191
Tmem8	6.33902
Tmem90a	5.239
Tmhs	3.95903
Tmigd1	2.5393
Tmod1	5.94935
Tmod2$LOC100048637	3.89795
Tmod4	3.75118
Tmprss11a	2.62966
Tmprss11d	2.5745
Tmprss11e	2.24046
Tmprss11f	2.54639
Tmprss13	4.2099
Tmprss2	4.16971
Tmprss3	4.9972
Tnf	5.60398
Tnfaip3	5.43837
Tnfaip8l2	4.77644
Tnfrsf11b	4.1507
Tnfrsf13b	3.66444
Tnfrsf14	4.38807
Tnfrsf17	3.89577
Tnfrsf8	4.77404
Tnfsf10	3.86472
Tnfsf13b	3.79716
Tnfsf14	3.8054
Tnfsf4	4.26492
Tnfsf8	4.37065
Tnk1	5.35131
Tnnc1	5.08731
Tnnc2	4.02331
Tnnt2	3.95994
Tnnt3	3.4043
Tns4	4.70341
Tnxb	4.26898
Tor3a$LOC100047963	5.52603
Tox2	4.32047
Tox3	4.45467
Tpbpa	2.75881
Tpbpb	2.6729
Tph1	3.78121
Tppp	2.42223
Tpsab1	4.11338
Tpsb2	4.16848
Tpsg1	4.92272
Tpte	5.35773
Traf3ip3	4.26029
Traf6	5.43702
Trem1	4.05707
Treml2$LOC100047904	3.87262
Treml4	2.8326
Trfr2	6.31429
Trhde	2.28804
Trhr2	5.07589
Trim10	4.04743
Trim14	2.62635
Trim27	6.1075
Trim30$AI451617	4.25426
Trim31	3.28479
Trim42	3.21955
Trim54	6.15166
Trim62	5.09622
Trim63	5.27998
Trim65	4.50545
Trim66	3.36794
Trim69	3.40563
Trim7	4.745
Trim75	2.88389
Trmt12	3.67449
Trmu	6.04823
Trp63	3.68851
Trp73	4.94038
Trpa1	5.08392
Trpc3	4.35953
Trpc4	4.42004
Trpc5	2.73853
Trpd52l3	5.12555
Trpm3	3.00123
Trpm8	2.44167
Trpv4	5.15414
Trpv6	5.15777
Tsc1	6.32333
Tsga10	5.59691
Tsga13	3.06542
Tshb	4.01869
Tshr	3.10329
Tsku	4.96212
Tspan1	5.3231
Tspan33	4.86873
Tspyl3	5.24198
Tspyl5	3.78001
Tssk1	5.07364
Tssk2	3.50918
Tssk4	3.40416
Tssk6	4.43255
Tsx	5.68092
Ttc21a	4.95456
Ttc22	4.30864
Ttc25	4.62444
Ttc29	5.63865
Ttc7	5.07392
Ttc9b	5.5408
Ttll11	4.76181
Ttll13	3.93983
Ttll3	4.26026
Ttn	5.30518
Tub	4.52097
Tubb1	4.42887
Txk	3.27044
Txndc3	3.18562
Txndc8	4.84956
Txnl6	5.07144
Tyr	2.90361
Tyrobp	4.13894
Tyrp1	2.98862
Ubd	3.15418
Ube2l6	3.12394
Ubl4b	4.08461
Ubqln3	2.38703
Ubqlnl	4.88225
Uchl4$Uchl3	2.30171
Ucn3	3.63444
Ucp1	3.97776
Ucp3	5.81646
Ugt2a3	2.4489
Ugt2b1	2.80776
Ugt2b34	2.86465
Ugt2b36	3.05095
Ugt2b5	2.24936
Ugt3a2	3.95634
Ugt8a	6.03175
Umodl1	3.13685
Unc13a	4.44306
Unc13b	6.01712
Unc13c	3.08108
Unc13d	5.08284
Unc45b	3.10364
Unc5a	6.06738
Unc5c	4.97999
Unc5cl	3.87212
Unc5d	2.7209
Uox	4.67104
Upb1	4.82112
Upk1a	5.67725
Upk1b	4.7733
Upk3a	4.87333
Upp2	3.22733
Ush2a	4.24692
Ushbp1	5.43348
Usp13	5.21533
Usp20	5.2809
Usp43	4.36844
Usp50	3.86507
Uts2	3.67808
Uts2r	4.3341
V1ra1	2.26146
V1ra4$V1ra3	2.27884
V1ra9	3.41006
V1rb1	2.41543
V1rb10	2.62367
V1rb2	2.4588
V1rb5	2.45843
V1rb6	4.997
V1rb7	2.73034
V1rc1	3.24956
V1rc2	2.50298
V1rc5	2.38963
V1rc6	2.46913
V1rc7	2.43144
V1rc8$V1rc22	2.68772
V1rd3	3.37669
V1rd4	3.25667
V1rd6	5.3109
V2r16	2.68457
Vav1	3.10142
Vav3	3.86654
Vcan	5.83264
Vdr	4.77485
Vgf	5.51636
Vgll1	3.85594
Vgll2	4.08288
Vipr1	3.54917
Vipr2	3.95851
Vldlr	4.38544
Vnn1	4.06654
Vpreb1	5.53137
Vpreb3	5.81909
Vsig1	3.27122
Vsig2	5.17252
Vsnl1	4.12791
Vstm2	2.51038
Vsx1	4.4105
Vtn	3.8474
Vwa1	4.91378
Vwa2	3.42574
Vwc2	3.06933
Vwf	5.43802
Wbscr28	5.2233
Wdr16	3.69429
Wdr19	4.62362
Wdr5b	3.98648
Wdr63	2.85418
Wdr86	4.95557
Wfdc12	5.33695
Wfdc15b	4.76285
Wfdc3	4.66547
Wfdc5	4.8669
Wfikkn2	5.18811
Whdc1	5.30236
Wisp1	5.88447
Wnk2	5.68816
Wnk4	4.04161
Wnt11	5.6276
Wnt16	4.88179
Wnt2	3.94577
Wnt2b	3.85635
Wnt3a	4.92356
Wnt4	5.83417
Wnt5b	4.20826
Wnt8a	3.40425
Wnt8b	2.90786
Wscd1	5.59036
Xcl1	3.71839
Xcr1	3.76887
Xdh	4.35039
Xirp1	4.29133
Xk	4.66871
Xkr8	5.93531
Ypel1	5.61143
Ypel4	3.68131
Zan	4.88468
Zbtb16	4.88737
Zbtb24	6.13227
Zbtb3	6.00111
Zbtb38	5.06739
Zbtb46	5.20584
Zbtb8	5.979
Zc3h7a	5.65884
Zc3hav1	5.75451
Zcchc18	5.14058
Zcchc4	5.77646
Zdhhc11	3.69038
Zdhhc14	4.12348
Zdhhc15	6.20678
Zdhhc17	5.90613
Zdhhc2	5.32295
Zdhhc23	6.10928
Zdhhc25	3.75264
Zer1	3.5565
Zfat1	5.3718
Zfp108	4.3097
Zfp109	5.37935
Zfp113	4.81306
Zfp142	5.27562
Zfp179	4.62336
Zfp189	4.6273
Zfp2	4.91826
Zfp202	4.83678
Zfp213	5.63043
Zfp248	4.4844
Zfp27	5.41547
Zfp273	5.71178
Zfp276	5.62323
Zfp28	4.51872
Zfp286	5.48328
Zfp287	4.56762
Zfp3	5.23175
Zfp316	4.21429
Zfp319	5.39534
Zfp324	5.18201
Zfp334	3.69756
Zfp341	6.11465
Zfp354b	3.85718
Zfp39	4.94539
Zfp398	4.96274
Zfp40	4.13096
Zfp408	6.1766
Zfp455	2.54821
Zfp458	3.45446
Zfp467	4.14871
Zfp474	4.74362
Zfp541	5.26869
Zfp563	4.59133
Zfp579	5.93379
Zfp583	5.56897
Zfp59	3.18255
Zfp595	5.41609
Zfp608	5.02288
Zfp629	5.20402
Zfp653	5.91648
Zfp661	5.55825
Zfp668	5.96212
Zfp672	4.13802
Zfp689	5.84805
Zfp69	6.3376
Zfp697	4.51656
Zfp75	5.88539
Zfp78	4.66621
Zfp784	4.53723
Zfp786	4.32696
Zfp787$LOC100041228	5.30642
Zfp800	6.0532
Zfp82	5.779
Zfp9	5.31288
Zfp92	4.5207
Zfy1	4.09241
Zfyve27	5.82407
Zic1	3.23963
Zim1	3.5695
Zkscan6	4.3865
Zmynd12	3.96926
Znrf4	4.37316
Zp2	3.39499
Zp3	5.29016
Zp3r	3.4947
Zpbp	3.97911
Zpbp2	3.75736
Zscan2	4.48174
Zscan20	5.60527
Zswim2	3.10963
Zxdb	5.37774
a	4.32443
0610038D11Rik	6.15901
0710007G10Rik	6.18176
1110005A03Rik	5.95467
1110006O17Rik	5.63955
1110019K23Rik	5.79137
1110032A03Rik	6.37345
1190020J12Rik	5.75833
1300018J18Rik	6.16706
1500015O10Rik	5.26354
1600002K03Rik	5.97004
1600016N20Rik	5.97772
1700011A15Rik	5.72471
1700012H17Rik	6.35849
1700020O03Rik	6.19737
1700025G04Rik	6.03612
1700025K23Rik	6.40547
1700027J05Rik	6.06059
1700027N10Rik	5.52875
1700113I22Rik	5.29382
1810007P19Rik	5.90746
1810044A24Rik	6.28354
2010005J08Rik	6.03872
2010301N04Rik	5.9866
2210010B09Rik	5.94464
2210010L05Rik	5.69443
2210038L17Rik$2210038L17Rik	5.46567
2210421G13Rik	4.81606
2300002D11Rik	5.81277
2310009B15Rik	6.43887
2310021P13Rik	5.74678
2310033K02Rik	6.00563
2310040C09Rik	5.8289
2310044G17Rik	6.45882
2310079F23Rik	6.06817
2410005O16Rik	5.65826
2410025L10Rik	6.27829
2410131K14Rik	5.63544
2610003J06Rik	6.28956
2610020H08Rik	6.23172
2610034B18Rik	6.29273
2610044O15Rik	5.78063
2610203C20Rik	5.81522
2610203E10Rik	6.32512
2700081O15Rik	6.15282
2810048G17Rik	5.75022
2810432L12Rik	5.51032
3110001A13Rik	6.37194
3110004L20Rik	5.67652
3110045G13Rik	5.77428
3321401G04Rik	5.1081
3830408D24Rik	6.24365
4432405B04Rik	6.18187
4631426J05Rik	5.70281
4632412N22Rik	6.24912
4632415K11Rik	6.30973
4632428N05Rik	5.38987
4833426J09Rik	6.14294
4921517N04Rik	6.444
4930402H24Rik$4930402H24Rik	6.17252
4930432O21Rik	5.16792
4930444A02Rik	6.20129
4930500O05Rik	5.64633
4930511H11Rik	5.73189
4930521E07Rik	5.88438
4930566A11Rik	5.962
4931414P19Rik	5.45594
4931428F04Rik	6.00837
4931440B09Rik	6.13618
4932418E24Rik	5.59859
4933401F05Rik	5.63334
4933417O08Rik	6.17891
4933428G20Rik	6.35252
4933440H19Rik	6.29648
5430432M24Rik	6.45281
5430435G22Rik	5.17273
5730409G15Rik	5.97123
5730410E15Rik	4.38315
5730559C18Rik	6.33265
5830404H04Rik	5.58788
5830472M02Rik	5.59767
5930434B04Rik	6.17302
6-Sep	5.98534
6330416L07Rik$3110048L19Rik	5.68546
6330442E10Rik	6.10539
6430526N21Rik	5.54259
6620401K05Rik	6.40135
